,Unnamed: 0,X,Y,com_insee,com_nom,Type,Type_détaillé,geometry,0
154,33,2.3309461,48.8323293997339,75056.0,paris,drinking_water,Gratuit,POINT (2.3309461 48.8323293997339),12644
155,33,2.3309461,48.8323293997339,75056.0,paris,drinking_water,Gratuit,POINT (2.3309461 48.8323293997339),12645
156,33,2.3309461,48.8323293997339,75056.0,paris,drinking_water,Gratuit,POINT (2.3309461 48.8323293997339),12770
157,33,2.3309461,48.8323293997339,75056.0,paris,drinking_water,Gratuit,POINT (2.3309461 48.8323293997339),12771
158,33,2.3309461,48.8323293997339,75056.0,paris,drinking_water,Gratuit,POINT (2.3309461 48.8323293997339),12896
159,33,2.3309461,48.8323293997339,75056.0,paris,drinking_water,Gratuit,POINT (2.3309461 48.8323293997339),12897
160,34,2.5103826,48.9590424997025,93005.0,aulnay-sous-bois,drinking_water,Missing,POINT (2.5103826 48.9590424997025),15150
161,34,2.5103826,48.9590424997025,93005.0,aulnay-sous-bois,drinking_water,Missing,POINT (2.5103826 48.9590424997025),15151
162,34,2.5103826,48.9590424997025,93005.0,aulnay-sous-bois,drinking_water,Missing,POINT (2.5103826 48.9590424997025),15276
163,34,2.5103826,48.9590424997025,93005.0,aulnay-sous-bois,drinking_water,Missing,POINT (2.5103826 48.9590424997025),15277
164,34,2.5103826,48.9590424997025,93005.0,aulnay-sous-bois,drinking_water,Missing,POINT (2.5103826 48.9590424997025),15402
165,35,2.2356261,48.8263463997354,92012.0,boulogne-billancourt,drinking_water,Missing,POINT (2.2356261 48.8263463997354),11259
166,35,2.2356261,48.8263463997354,92012.0,boulogne-billancourt,drinking_water,Missing,POINT (2.2356261 48.8263463997354),11385
167,35,2.2356261,48.8263463997354,92012.0,boulogne-billancourt,drinking_water,Missing,POINT (2.2356261 48.8263463997354),11386
168,35,2.2356261,48.8263463997354,92012.0,boulogne-billancourt,drinking_water,Missing,POINT (2.2356261 48.8263463997354),11511
169,36,2.3962996,48.8495778997296,75056.0,paris,drinking_water,Gratuit,POINT (2.3962996 48.8495778997296),13524
170,36,2.3962996,48.8495778997296,75056.0,paris,drinking_water,Gratuit,POINT (2.3962996 48.8495778997296),13525
171,36,2.3962996,48.8495778997296,75056.0,paris,drinking_water,Gratuit,POINT (2.3962996 48.8495778997296),13650
172,36,2.3962996,48.8495778997296,75056.0,paris,drinking_water,Gratuit,POINT (2.3962996 48.8495778997296),13651
173,36,2.3962996,48.8495778997296,75056.0,paris,drinking_water,Gratuit,POINT (2.3962996 48.8495778997296),13776
174,36,2.3962996,48.8495778997296,75056.0,paris,drinking_water,Gratuit,POINT (2.3962996 48.8495778997296),13777
175,37,2.3123689,48.8691908997248,75056.0,paris,drinking_water,Missing,POINT (2.3123689 48.8691908997248),12388
176,37,2.3123689,48.8691908997248,75056.0,paris,drinking_water,Missing,POINT (2.3123689 48.8691908997248),12389
177,37,2.3123689,48.8691908997248,75056.0,paris,drinking_water,Missing,POINT (2.3123689 48.8691908997248),12514
178,37,2.3123689,48.8691908997248,75056.0,paris,drinking_water,Missing,POINT (2.3123689 48.8691908997248),12515
179,37,2.3123689,48.8691908997248,75056.0,paris,drinking_water,Missing,POINT (2.3123689 48.8691908997248),12640
180,38,2.312787,48.8694476997247,75056.0,paris,drinking_water,Gratuit,POINT (2.312787 48.8694476997247),12388
181,38,2.312787,48.8694476997247,75056.0,paris,drinking_water,Gratuit,POINT (2.312787 48.8694476997247),12389
182,38,2.312787,48.8694476997247,75056.0,paris,drinking_water,Gratuit,POINT (2.312787 48.8694476997247),12514
183,38,2.312787,48.8694476997247,75056.0,paris,drinking_water,Gratuit,POINT (2.312787 48.8694476997247),12515
184,38,2.312787,48.8694476997247,75056.0,paris,drinking_water,Gratuit,POINT (2.312787 48.8694476997247),12640
185,39,2.3224922,48.8648960997258,75056.0,paris,drinking_water,Gratuit,POINT (2.3224922 48.8648960997258),12515
186,39,2.3224922,48.8648960997258,75056.0,paris,drinking_water,Gratuit,POINT (2.3224922 48.8648960997258),12640
187,39,2.3224922,48.8648960997258,75056.0,paris,drinking_water,Gratuit,POINT (2.3224922 48.8648960997258),12641
188,39,2.3224922,48.8648960997258,75056.0,paris,drinking_water,Gratuit,POINT (2.3224922 48.8648960997258),12767
189,40,2.3203574,48.8313289997341,75056.0,paris,drinking_water,Missing,POINT (2.3203574 48.8313289997341),12518
190,40,2.3203574,48.8313289997341,75056.0,paris,drinking_water,Missing,POINT (2.3203574 48.8313289997341),12519
191,40,2.3203574,48.8313289997341,75056.0,paris,drinking_water,Missing,POINT (2.3203574 48.8313289997341),12644
192,40,2.3203574,48.8313289997341,75056.0,paris,drinking_water,Missing,POINT (2.3203574 48.8313289997341),12645
193,41,2.3201884,48.8316538997341,75056.0,paris,drinking_water,Gratuit,POINT (2.3201884 48.8316538997341),12518
194,41,2.3201884,48.8316538997341,75056.0,paris,drinking_water,Gratuit,POINT (2.3201884 48.8316538997341),12519
195,41,2.3201884,48.8316538997341,75056.0,paris,drinking_water,Gratuit,POINT (2.3201884 48.8316538997341),12644
196,41,2.3201884,48.8316538997341,75056.0,paris,drinking_water,Gratuit,POINT (2.3201884 48.8316538997341),12645
197,42,2.2684237,48.8226066997363,92040.0,issy-les-moulineaux,drinking_water,Missing,POINT (2.2684237 48.8226066997363),11763
198,42,2.2684237,48.8226066997363,92040.0,issy-les-moulineaux,drinking_water,Missing,POINT (2.2684237 48.8226066997363),11764
199,42,2.2684237,48.8226066997363,92040.0,issy-les-moulineaux,drinking_water,Missing,POINT (2.2684237 48.8226066997363),11889
200,42,2.2684237,48.8226066997363,92040.0,issy-les-moulineaux,drinking_water,Missing,POINT (2.2684237 48.8226066997363),11890
201,42,2.2684237,48.8226066997363,92040.0,issy-les-moulineaux,drinking_water,Missing,POINT (2.2684237 48.8226066997363),12016
202,43,1.9900595,48.8155753997381,78165.0,les clayes-sous-bois,drinking_water,Missing,POINT (1.9900595 48.8155753997381),7858
