,Unnamed: 0,X,Y,com_insee,com_nom,Type,connexion_type,Type_détaillé,geometry,0
7606,1595,2.38258480050129,48.8370006571198,75056.0,paris,internet_access,wlan,Wifi,POINT (2.38258480050129 48.8370006571198),13400
7607,1595,2.38258480050129,48.8370006571198,75056.0,paris,internet_access,wlan,Wifi,POINT (2.38258480050129 48.8370006571198),13526
7608,1596,2.35206550926986,48.8272160831677,75056.0,paris,internet_access,wlan,Wifi,POINT (2.35206550926986 48.8272160831677),12897
7609,1596,2.35206550926986,48.8272160831677,75056.0,paris,internet_access,wlan,Wifi,POINT (2.35206550926986 48.8272160831677),13023
7610,1596,2.35206550926986,48.8272160831677,75056.0,paris,internet_access,wlan,Wifi,POINT (2.35206550926986 48.8272160831677),13024
7611,1596,2.35206550926986,48.8272160831677,75056.0,paris,internet_access,wlan,Wifi,POINT (2.35206550926986 48.8272160831677),13149
7612,1597,2.78612518893455,48.8688724954108,77111.0,chessy,internet_access,wlan,Wifi,POINT (2.78612518893455 48.8688724954108),18940
7613,1597,2.78612518893455,48.8688724954108,77111.0,chessy,internet_access,wlan,Wifi,POINT (2.78612518893455 48.8688724954108),19066
7614,1597,2.78612518893455,48.8688724954108,77111.0,chessy,internet_access,wlan,Wifi,POINT (2.78612518893455 48.8688724954108),19067
7615,1597,2.78612518893455,48.8688724954108,77111.0,chessy,internet_access,wlan,Wifi,POINT (2.78612518893455 48.8688724954108),19192
7616,1597,2.78612518893455,48.8688724954108,77111.0,chessy,internet_access,wlan,Wifi,POINT (2.78612518893455 48.8688724954108),19193
7617,1598,2.45761755926282,48.7687164864587,94028.0,créteil,internet_access,yes,Autre,POINT (2.45761755926282 48.7687164864587),14415
7618,1598,2.45761755926282,48.7687164864587,94028.0,créteil,internet_access,yes,Autre,POINT (2.45761755926282 48.7687164864587),14416
7619,1598,2.45761755926282,48.7687164864587,94028.0,créteil,internet_access,yes,Autre,POINT (2.45761755926282 48.7687164864587),14541
7620,1598,2.45761755926282,48.7687164864587,94028.0,créteil,internet_access,yes,Autre,POINT (2.45761755926282 48.7687164864587),14542
7621,1598,2.45761755926282,48.7687164864587,94028.0,créteil,internet_access,yes,Autre,POINT (2.45761755926282 48.7687164864587),14667
7622,1598,2.45761755926282,48.7687164864587,94028.0,créteil,internet_access,yes,Autre,POINT (2.45761755926282 48.7687164864587),14668
7623,1599,2.23104563819187,48.9124360625495,92025.0,colombes,internet_access,terminal,Connection par câble,POINT (2.23104563819187 48.9124360625495),11249
7624,1599,2.23104563819187,48.9124360625495,92025.0,colombes,internet_access,terminal,Connection par câble,POINT (2.23104563819187 48.9124360625495),11250
7625,1599,2.23104563819187,48.9124360625495,92025.0,colombes,internet_access,terminal,Connection par câble,POINT (2.23104563819187 48.9124360625495),11375
7626,1599,2.23104563819187,48.9124360625495,92025.0,colombes,internet_access,terminal,Connection par câble,POINT (2.23104563819187 48.9124360625495),11376
7627,1600,2.34989284544625,48.8886251261713,75056.0,paris,internet_access,wlan,Wifi,POINT (2.34989284544625 48.8886251261713),12890
7628,1600,2.34989284544625,48.8886251261713,75056.0,paris,internet_access,wlan,Wifi,POINT (2.34989284544625 48.8886251261713),12891
7629,1600,2.34989284544625,48.8886251261713,75056.0,paris,internet_access,wlan,Wifi,POINT (2.34989284544625 48.8886251261713),13016
7630,1600,2.34989284544625,48.8886251261713,75056.0,paris,internet_access,wlan,Wifi,POINT (2.34989284544625 48.8886251261713),13017
7631,1600,2.34989284544625,48.8886251261713,75056.0,paris,internet_access,wlan,Wifi,POINT (2.34989284544625 48.8886251261713),13142
7632,1601,2.33245483993948,48.8827587082749,75056.0,paris,internet_access,wlan,Wifi,POINT (2.33245483993948 48.8827587082749),12639
7633,1601,2.33245483993948,48.8827587082749,75056.0,paris,internet_access,wlan,Wifi,POINT (2.33245483993948 48.8827587082749),12764
7634,1601,2.33245483993948,48.8827587082749,75056.0,paris,internet_access,wlan,Wifi,POINT (2.33245483993948 48.8827587082749),12765
7635,1601,2.33245483993948,48.8827587082749,75056.0,paris,internet_access,wlan,Wifi,POINT (2.33245483993948 48.8827587082749),12891
7636,1602,2.33454387343221,48.8828151647878,75056.0,paris,internet_access,wlan,Wifi,POINT (2.33454387343221 48.8828151647878),12639
7637,1602,2.33454387343221,48.8828151647878,75056.0,paris,internet_access,wlan,Wifi,POINT (2.33454387343221 48.8828151647878),12764
7638,1602,2.33454387343221,48.8828151647878,75056.0,paris,internet_access,wlan,Wifi,POINT (2.33454387343221 48.8828151647878),12765
7639,1602,2.33454387343221,48.8828151647878,75056.0,paris,internet_access,wlan,Wifi,POINT (2.33454387343221 48.8828151647878),12891
7640,1603,2.19415342242443,48.6770334554163,91692.0,les ulis,internet_access,wlan,Wifi,POINT (2.19415342242443 48.6770334554163),10771
7641,1603,2.19415342242443,48.6770334554163,91692.0,les ulis,internet_access,wlan,Wifi,POINT (2.19415342242443 48.6770334554163),10772
7642,1603,2.19415342242443,48.6770334554163,91692.0,les ulis,internet_access,wlan,Wifi,POINT (2.19415342242443 48.6770334554163),10897
7643,1603,2.19415342242443,48.6770334554163,91692.0,les ulis,internet_access,wlan,Wifi,POINT (2.19415342242443 48.6770334554163),10898
7644,1604,2.3910435196149,48.8143592237367,94041.0,ivry-sur-seine,internet_access,wlan,Wifi,POINT (2.3910435196149 48.8143592237367),13528
7645,1604,2.3910435196149,48.8143592237367,94041.0,ivry-sur-seine,internet_access,wlan,Wifi,POINT (2.3910435196149 48.8143592237367),13529
7646,1604,2.3910435196149,48.8143592237367,94041.0,ivry-sur-seine,internet_access,wlan,Wifi,POINT (2.3910435196149 48.8143592237367),13654
7647,1604,2.3910435196149,48.8143592237367,94041.0,ivry-sur-seine,internet_access,wlan,Wifi,POINT (2.3910435196149 48.8143592237367),13655
7648,1605,2.19969328983188,48.7129549311345,91477.0,palaiseau,internet_access,yes,Autre,POINT (2.19969328983188 48.7129549311345),10768
7649,1605,2.19969328983188,48.7129549311345,91477.0,palaiseau,internet_access,yes,Autre,POINT (2.19969328983188 48.7129549311345),10893
7650,1605,2.19969328983188,48.7129549311345,91477.0,palaiseau,internet_access,yes,Autre,POINT (2.19969328983188 48.7129549311345),10894
7651,1605,2.19969328983188,48.7129549311345,91477.0,palaiseau,internet_access,yes,Autre,POINT (2.19969328983188 48.7129549311345),11019
7652,1605,2.19969328983188,48.7129549311345,91477.0,palaiseau,internet_access,yes,Autre,POINT (2.19969328983188 48.7129549311345),11020
7653,1606,2.38137738789114,48.8270250215415,75056.0,paris,internet_access,yes,Autre,POINT (2.38137738789114 48.8270250215415),13275
7654,1606,2.38137738789114,48.8270250215415,75056.0,paris,internet_access,yes,Autre,POINT (2.38137738789114 48.8270250215415),13401
7655,1606,2.38137738789114,48.8270250215415,75056.0,paris,internet_access,yes,Autre,POINT (2.38137738789114 48.8270250215415),13402
7656,1606,2.38137738789114,48.8270250215415,75056.0,paris,internet_access,yes,Autre,POINT (2.38137738789114 48.8270250215415),13527
7657,1607,2.33171864504197,48.8554079402834,75056.0,paris,internet_access,yes,Autre,POINT (2.33171864504197 48.8554079402834),12642
7658,1607,2.33171864504197,48.8554079402834,75056.0,paris,internet_access,yes,Autre,POINT (2.33171864504197 48.8554079402834),12767
7659,1607,2.33171864504197,48.8554079402834,75056.0,paris,internet_access,yes,Autre,POINT (2.33171864504197 48.8554079402834),12768
7660,1607,2.33171864504197,48.8554079402834,75056.0,paris,internet_access,yes,Autre,POINT (2.33171864504197 48.8554079402834),12894
7661,1608,2.34092800566662,48.8514945612192,75056.0,paris,internet_access,yes,Autre,POINT (2.34092800566662 48.8514945612192),12768
7662,1608,2.34092800566662,48.8514945612192,75056.0,paris,internet_access,yes,Autre,POINT (2.34092800566662 48.8514945612192),12769
7663,1608,2.34092800566662,48.8514945612192,75056.0,paris,internet_access,yes,Autre,POINT (2.34092800566662 48.8514945612192),12894
7664,1608,2.34092800566662,48.8514945612192,75056.0,paris,internet_access,yes,Autre,POINT (2.34092800566662 48.8514945612192),12895
7665,1608,2.34092800566662,48.8514945612192,75056.0,paris,internet_access,yes,Autre,POINT (2.34092800566662 48.8514945612192),13020
7666,1608,2.34092800566662,48.8514945612192,75056.0,paris,internet_access,yes,Autre,POINT (2.34092800566662 48.8514945612192),13021
7667,1609,2.34164494197036,48.8504852031892,75056.0,paris,internet_access,yes,Autre,POINT (2.34164494197036 48.8504852031892),12768
7668,1609,2.34164494197036,48.8504852031892,75056.0,paris,internet_access,yes,Autre,POINT (2.34164494197036 48.8504852031892),12769
7669,1609,2.34164494197036,48.8504852031892,75056.0,paris,internet_access,yes,Autre,POINT (2.34164494197036 48.8504852031892),12894
7670,1609,2.34164494197036,48.8504852031892,75056.0,paris,internet_access,yes,Autre,POINT (2.34164494197036 48.8504852031892),12895
7671,1609,2.34164494197036,48.8504852031892,75056.0,paris,internet_access,yes,Autre,POINT (2.34164494197036 48.8504852031892),13020
7672,1609,2.34164494197036,48.8504852031892,75056.0,paris,internet_access,yes,Autre,POINT (2.34164494197036 48.8504852031892),13021
7673,1610,2.34613634850186,48.847436506365,75056.0,paris,internet_access,yes,Autre,POINT (2.34613634850186 48.847436506365),12769
7674,1610,2.34613634850186,48.847436506365,75056.0,paris,internet_access,yes,Autre,POINT (2.34613634850186 48.847436506365),12894
7675,1610,2.34613634850186,48.847436506365,75056.0,paris,internet_access,yes,Autre,POINT (2.34613634850186 48.847436506365),12895
7676,1610,2.34613634850186,48.847436506365,75056.0,paris,internet_access,yes,Autre,POINT (2.34613634850186 48.847436506365),13020
7677,1610,2.34613634850186,48.847436506365,75056.0,paris,internet_access,yes,Autre,POINT (2.34613634850186 48.847436506365),13021
7678,1611,2.34545393931627,48.8474056282283,75056.0,paris,internet_access,yes,Autre,POINT (2.34545393931627 48.8474056282283),12769
7679,1611,2.34545393931627,48.8474056282283,75056.0,paris,internet_access,yes,Autre,POINT (2.34545393931627 48.8474056282283),12894
7680,1611,2.34545393931627,48.8474056282283,75056.0,paris,internet_access,yes,Autre,POINT (2.34545393931627 48.8474056282283),12895
7681,1611,2.34545393931627,48.8474056282283,75056.0,paris,internet_access,yes,Autre,POINT (2.34545393931627 48.8474056282283),13020
7682,1611,2.34545393931627,48.8474056282283,75056.0,paris,internet_access,yes,Autre,POINT (2.34545393931627 48.8474056282283),13021
7683,1612,2.3610475646145,48.8378456987226,75056.0,paris,internet_access,yes,Autre,POINT (2.3610475646145 48.8378456987226),13022
7684,1612,2.3610475646145,48.8378456987226,75056.0,paris,internet_access,yes,Autre,POINT (2.3610475646145 48.8378456987226),13147
7685,1612,2.3610475646145,48.8378456987226,75056.0,paris,internet_access,yes,Autre,POINT (2.3610475646145 48.8378456987226),13148
7686,1612,2.3610475646145,48.8378456987226,75056.0,paris,internet_access,yes,Autre,POINT (2.3610475646145 48.8378456987226),13274
7687,1613,2.38381486964129,48.8496771315081,75056.0,paris,internet_access,yes,Autre,POINT (2.38381486964129 48.8496771315081),13398
7688,1613,2.38381486964129,48.8496771315081,75056.0,paris,internet_access,yes,Autre,POINT (2.38381486964129 48.8496771315081),13399
7689,1613,2.38381486964129,48.8496771315081,75056.0,paris,internet_access,yes,Autre,POINT (2.38381486964129 48.8496771315081),13524
7690,1613,2.38381486964129,48.8496771315081,75056.0,paris,internet_access,yes,Autre,POINT (2.38381486964129 48.8496771315081),13525
7691,1614,2.38612125730766,48.8496449490813,75056.0,paris,internet_access,yes,Autre,POINT (2.38612125730766 48.8496449490813),13398
7692,1614,2.38612125730766,48.8496449490813,75056.0,paris,internet_access,yes,Autre,POINT (2.38612125730766 48.8496449490813),13399
7693,1614,2.38612125730766,48.8496449490813,75056.0,paris,internet_access,yes,Autre,POINT (2.38612125730766 48.8496449490813),13524
7694,1614,2.38612125730766,48.8496449490813,75056.0,paris,internet_access,yes,Autre,POINT (2.38612125730766 48.8496449490813),13525
7695,1614,2.38612125730766,48.8496449490813,75056.0,paris,internet_access,yes,Autre,POINT (2.38612125730766 48.8496449490813),13650
7696,1614,2.38612125730766,48.8496449490813,75056.0,paris,internet_access,yes,Autre,POINT (2.38612125730766 48.8496449490813),13651
7697,1615,2.29784923008875,48.8643300293333,75056.0,paris,internet_access,wlan,Wifi,POINT (2.29784923008875 48.8643300293333),12137
7698,1615,2.29784923008875,48.8643300293333,75056.0,paris,internet_access,wlan,Wifi,POINT (2.29784923008875 48.8643300293333),12262
7699,1615,2.29784923008875,48.8643300293333,75056.0,paris,internet_access,wlan,Wifi,POINT (2.29784923008875 48.8643300293333),12263
7700,1615,2.29784923008875,48.8643300293333,75056.0,paris,internet_access,wlan,Wifi,POINT (2.29784923008875 48.8643300293333),12389
7701,1616,2.33982339286618,48.8296970817064,75056.0,paris,internet_access,yes,Autre,POINT (2.33982339286618 48.8296970817064),12770
7702,1616,2.33982339286618,48.8296970817064,75056.0,paris,internet_access,yes,Autre,POINT (2.33982339286618 48.8296970817064),12771
7703,1616,2.33982339286618,48.8296970817064,75056.0,paris,internet_access,yes,Autre,POINT (2.33982339286618 48.8296970817064),12896
7704,1616,2.33982339286618,48.8296970817064,75056.0,paris,internet_access,yes,Autre,POINT (2.33982339286618 48.8296970817064),12897
7705,1616,2.33982339286618,48.8296970817064,75056.0,paris,internet_access,yes,Autre,POINT (2.33982339286618 48.8296970817064),13023
7706,1617,2.33240590185128,48.8296241946975,75056.0,paris,internet_access,wlan,Wifi,POINT (2.33240590185128 48.8296241946975),12644
7707,1617,2.33240590185128,48.8296241946975,75056.0,paris,internet_access,wlan,Wifi,POINT (2.33240590185128 48.8296241946975),12645
7708,1617,2.33240590185128,48.8296241946975,75056.0,paris,internet_access,wlan,Wifi,POINT (2.33240590185128 48.8296241946975),12770
7709,1617,2.33240590185128,48.8296241946975,75056.0,paris,internet_access,wlan,Wifi,POINT (2.33240590185128 48.8296241946975),12771
7710,1617,2.33240590185128,48.8296241946975,75056.0,paris,internet_access,wlan,Wifi,POINT (2.33240590185128 48.8296241946975),12897
7711,1618,2.32575128392139,48.833793805775,75056.0,paris,internet_access,wlan,Wifi,POINT (2.32575128392139 48.833793805775),12518
7712,1618,2.32575128392139,48.833793805775,75056.0,paris,internet_access,wlan,Wifi,POINT (2.32575128392139 48.833793805775),12519
7713,1618,2.32575128392139,48.833793805775,75056.0,paris,internet_access,wlan,Wifi,POINT (2.32575128392139 48.833793805775),12644
7714,1618,2.32575128392139,48.833793805775,75056.0,paris,internet_access,wlan,Wifi,POINT (2.32575128392139 48.833793805775),12645
7715,1618,2.32575128392139,48.833793805775,75056.0,paris,internet_access,wlan,Wifi,POINT (2.32575128392139 48.833793805775),12770
7716,1618,2.32575128392139,48.833793805775,75056.0,paris,internet_access,wlan,Wifi,POINT (2.32575128392139 48.833793805775),12771
7717,1619,2.31804251177427,48.834850836037,75056.0,paris,internet_access,yes,Autre,POINT (2.31804251177427 48.834850836037),12392
7718,1619,2.31804251177427,48.834850836037,75056.0,paris,internet_access,yes,Autre,POINT (2.31804251177427 48.834850836037),12518
7719,1619,2.31804251177427,48.834850836037,75056.0,paris,internet_access,yes,Autre,POINT (2.31804251177427 48.834850836037),12519
7720,1619,2.31804251177427,48.834850836037,75056.0,paris,internet_access,yes,Autre,POINT (2.31804251177427 48.834850836037),12644
7721,1619,2.31804251177427,48.834850836037,75056.0,paris,internet_access,yes,Autre,POINT (2.31804251177427 48.834850836037),12645
7722,1620,2.31835173384883,48.8378834619809,75056.0,paris,internet_access,wlan,Wifi,POINT (2.31835173384883 48.8378834619809),12392
7723,1620,2.31835173384883,48.8378834619809,75056.0,paris,internet_access,wlan,Wifi,POINT (2.31835173384883 48.8378834619809),12517
7724,1620,2.31835173384883,48.8378834619809,75056.0,paris,internet_access,wlan,Wifi,POINT (2.31835173384883 48.8378834619809),12518
7725,1620,2.31835173384883,48.8378834619809,75056.0,paris,internet_access,wlan,Wifi,POINT (2.31835173384883 48.8378834619809),12643
7726,1620,2.31835173384883,48.8378834619809,75056.0,paris,internet_access,wlan,Wifi,POINT (2.31835173384883 48.8378834619809),12644
7727,1621,2.28713021559478,48.8629949401551,75056.0,paris,internet_access,wlan,Wifi,POINT (2.28713021559478 48.8629949401551),12011
7728,1621,2.28713021559478,48.8629949401551,75056.0,paris,internet_access,wlan,Wifi,POINT (2.28713021559478 48.8629949401551),12137
7729,1621,2.28713021559478,48.8629949401551,75056.0,paris,internet_access,wlan,Wifi,POINT (2.28713021559478 48.8629949401551),12138
7730,1621,2.28713021559478,48.8629949401551,75056.0,paris,internet_access,wlan,Wifi,POINT (2.28713021559478 48.8629949401551),12263
7731,1622,2.3156074616791,48.8437106940871,75056.0,paris,internet_access,yes,Autre,POINT (2.3156074616791 48.8437106940871),12391
7732,1622,2.3156074616791,48.8437106940871,75056.0,paris,internet_access,yes,Autre,POINT (2.3156074616791 48.8437106940871),12517
7733,1622,2.3156074616791,48.8437106940871,75056.0,paris,internet_access,yes,Autre,POINT (2.3156074616791 48.8437106940871),12518
7734,1622,2.3156074616791,48.8437106940871,75056.0,paris,internet_access,yes,Autre,POINT (2.3156074616791 48.8437106940871),12643
7735,1622,2.3156074616791,48.8437106940871,75056.0,paris,internet_access,yes,Autre,POINT (2.3156074616791 48.8437106940871),12644
7736,1623,2.17101243488964,48.4336077073806,91223.0,étampes,internet_access,wlan,Wifi,POINT (2.17101243488964 48.4336077073806),10421
7737,1623,2.17101243488964,48.4336077073806,91223.0,étampes,internet_access,wlan,Wifi,POINT (2.17101243488964 48.4336077073806),10546
7738,1623,2.17101243488964,48.4336077073806,91223.0,étampes,internet_access,wlan,Wifi,POINT (2.17101243488964 48.4336077073806),10547
7739,1623,2.17101243488964,48.4336077073806,91223.0,étampes,internet_access,wlan,Wifi,POINT (2.17101243488964 48.4336077073806),10673
7740,1624,2.27982105072018,48.870486605474,75056.0,paris,internet_access,yes,Autre,POINT (2.27982105072018 48.870486605474),11884
7741,1624,2.27982105072018,48.870486605474,75056.0,paris,internet_access,yes,Autre,POINT (2.27982105072018 48.870486605474),12010
7742,1624,2.27982105072018,48.870486605474,75056.0,paris,internet_access,yes,Autre,POINT (2.27982105072018 48.870486605474),12011
7743,1624,2.27982105072018,48.870486605474,75056.0,paris,internet_access,yes,Autre,POINT (2.27982105072018 48.870486605474),12136
7744,1624,2.27982105072018,48.870486605474,75056.0,paris,internet_access,yes,Autre,POINT (2.27982105072018 48.870486605474),12137
7745,1625,2.27348109288724,48.8700559085006,75056.0,paris,internet_access,wlan,Wifi,POINT (2.27348109288724 48.8700559085006),11758
7746,1625,2.27348109288724,48.8700559085006,75056.0,paris,internet_access,wlan,Wifi,POINT (2.27348109288724 48.8700559085006),11884
7747,1625,2.27348109288724,48.8700559085006,75056.0,paris,internet_access,wlan,Wifi,POINT (2.27348109288724 48.8700559085006),11885
7748,1625,2.27348109288724,48.8700559085006,75056.0,paris,internet_access,wlan,Wifi,POINT (2.27348109288724 48.8700559085006),12010
7749,1625,2.27348109288724,48.8700559085006,75056.0,paris,internet_access,wlan,Wifi,POINT (2.27348109288724 48.8700559085006),12011
7750,1626,2.41776173280115,48.9173142366072,93008.0,bobigny,internet_access,wlan,Wifi,POINT (2.41776173280115 48.9173142366072),13769
7751,1626,2.41776173280115,48.9173142366072,93008.0,bobigny,internet_access,wlan,Wifi,POINT (2.41776173280115 48.9173142366072),13895
7752,1626,2.41776173280115,48.9173142366072,93008.0,bobigny,internet_access,wlan,Wifi,POINT (2.41776173280115 48.9173142366072),13896
7753,1626,2.41776173280115,48.9173142366072,93008.0,bobigny,internet_access,wlan,Wifi,POINT (2.41776173280115 48.9173142366072),14021
7754,1627,2.27664594009912,48.8818976221924,92051.0,neuilly-sur-seine,internet_access,yes,Autre,POINT (2.27664594009912 48.8818976221924),11883
7755,1627,2.27664594009912,48.8818976221924,92051.0,neuilly-sur-seine,internet_access,yes,Autre,POINT (2.27664594009912 48.8818976221924),12009
7756,1627,2.27664594009912,48.8818976221924,92051.0,neuilly-sur-seine,internet_access,yes,Autre,POINT (2.27664594009912 48.8818976221924),12135
7757,1628,2.41733302909221,48.8662221652785,93006.0,bagnolet,internet_access,wlan,Wifi,POINT (2.41733302909221 48.8662221652785),13775
7758,1628,2.41733302909221,48.8662221652785,93006.0,bagnolet,internet_access,wlan,Wifi,POINT (2.41733302909221 48.8662221652785),13900
7759,1628,2.41733302909221,48.8662221652785,93006.0,bagnolet,internet_access,wlan,Wifi,POINT (2.41733302909221 48.8662221652785),13901
7760,1628,2.41733302909221,48.8662221652785,93006.0,bagnolet,internet_access,wlan,Wifi,POINT (2.41733302909221 48.8662221652785),14026
7761,1628,2.41733302909221,48.8662221652785,93006.0,bagnolet,internet_access,wlan,Wifi,POINT (2.41733302909221 48.8662221652785),14027
7762,1629,2.41690862387303,48.8693644304764,93006.0,bagnolet,internet_access,wlan,Wifi,POINT (2.41690862387303 48.8693644304764),13774
7763,1629,2.41690862387303,48.8693644304764,93006.0,bagnolet,internet_access,wlan,Wifi,POINT (2.41690862387303 48.8693644304764),13900
7764,1629,2.41690862387303,48.8693644304764,93006.0,bagnolet,internet_access,wlan,Wifi,POINT (2.41690862387303 48.8693644304764),13901
7765,1629,2.41690862387303,48.8693644304764,93006.0,bagnolet,internet_access,wlan,Wifi,POINT (2.41690862387303 48.8693644304764),14026
7766,1629,2.41690862387303,48.8693644304764,93006.0,bagnolet,internet_access,wlan,Wifi,POINT (2.41690862387303 48.8693644304764),14027
7767,1630,2.27640252832934,48.8636769414657,75056.0,paris,internet_access,wlan,Wifi,POINT (2.27640252832934 48.8636769414657),11885
7768,1630,2.27640252832934,48.8636769414657,75056.0,paris,internet_access,wlan,Wifi,POINT (2.27640252832934 48.8636769414657),12011
7769,1630,2.27640252832934,48.8636769414657,75056.0,paris,internet_access,wlan,Wifi,POINT (2.27640252832934 48.8636769414657),12137
7770,1631,2.30541879826805,48.7559157665461,92002.0,antony,internet_access,yes,Autre,POINT (2.30541879826805 48.7559157665461),12275
7771,1631,2.30541879826805,48.7559157665461,92002.0,antony,internet_access,yes,Autre,POINT (2.30541879826805 48.7559157665461),12401
7772,1631,2.30541879826805,48.7559157665461,92002.0,antony,internet_access,yes,Autre,POINT (2.30541879826805 48.7559157665461),12402
7773,1631,2.30541879826805,48.7559157665461,92002.0,antony,internet_access,yes,Autre,POINT (2.30541879826805 48.7559157665461),12527
7774,1632,2.25238573927396,48.8884886067749,92026.0,courbevoie,internet_access,yes,Autre,POINT (2.25238573927396 48.8884886067749),11504
7775,1632,2.25238573927396,48.8884886067749,92026.0,courbevoie,internet_access,yes,Autre,POINT (2.25238573927396 48.8884886067749),11505
7776,1632,2.25238573927396,48.8884886067749,92026.0,courbevoie,internet_access,yes,Autre,POINT (2.25238573927396 48.8884886067749),11630
7777,1632,2.25238573927396,48.8884886067749,92026.0,courbevoie,internet_access,yes,Autre,POINT (2.25238573927396 48.8884886067749),11631
7778,1632,2.25238573927396,48.8884886067749,92026.0,courbevoie,internet_access,yes,Autre,POINT (2.25238573927396 48.8884886067749),11756
7779,1632,2.25238573927396,48.8884886067749,92026.0,courbevoie,internet_access,yes,Autre,POINT (2.25238573927396 48.8884886067749),11757
7780,1633,2.25602976707607,48.89884495059,92026.0,courbevoie,internet_access,yes,Autre,POINT (2.25602976707607 48.89884495059),11503
7781,1633,2.25602976707607,48.89884495059,92026.0,courbevoie,internet_access,yes,Autre,POINT (2.25602976707607 48.89884495059),11629
7782,1633,2.25602976707607,48.89884495059,92026.0,courbevoie,internet_access,yes,Autre,POINT (2.25602976707607 48.89884495059),11630
7783,1633,2.25602976707607,48.89884495059,92026.0,courbevoie,internet_access,yes,Autre,POINT (2.25602976707607 48.89884495059),11755
7784,1633,2.25602976707607,48.89884495059,92026.0,courbevoie,internet_access,yes,Autre,POINT (2.25602976707607 48.89884495059),11756
7785,1634,2.37959975633368,48.8360940660625,75056.0,paris,internet_access,wlan,Wifi,POINT (2.37959975633368 48.8360940660625),13274
7786,1634,2.37959975633368,48.8360940660625,75056.0,paris,internet_access,wlan,Wifi,POINT (2.37959975633368 48.8360940660625),13400
7787,1634,2.37959975633368,48.8360940660625,75056.0,paris,internet_access,wlan,Wifi,POINT (2.37959975633368 48.8360940660625),13401
7788,1634,2.37959975633368,48.8360940660625,75056.0,paris,internet_access,wlan,Wifi,POINT (2.37959975633368 48.8360940660625),13526
7789,1635,2.32595798962726,48.8188974626083,92049.0,montrouge,internet_access,wlan,Wifi,POINT (2.32595798962726 48.8188974626083),12520
7790,1635,2.32595798962726,48.8188974626083,92049.0,montrouge,internet_access,wlan,Wifi,POINT (2.32595798962726 48.8188974626083),12646
7791,1635,2.32595798962726,48.8188974626083,92049.0,montrouge,internet_access,wlan,Wifi,POINT (2.32595798962726 48.8188974626083),12647
7792,1635,2.32595798962726,48.8188974626083,92049.0,montrouge,internet_access,wlan,Wifi,POINT (2.32595798962726 48.8188974626083),12772
7793,1636,2.32963603625896,48.8174868252927,92049.0,montrouge,internet_access,wlan,Wifi,POINT (2.32963603625896 48.8174868252927),12646
7794,1636,2.32963603625896,48.8174868252927,92049.0,montrouge,internet_access,wlan,Wifi,POINT (2.32963603625896 48.8174868252927),12647
7795,1636,2.32963603625896,48.8174868252927,92049.0,montrouge,internet_access,wlan,Wifi,POINT (2.32963603625896 48.8174868252927),12772
7796,1636,2.32963603625896,48.8174868252927,92049.0,montrouge,internet_access,wlan,Wifi,POINT (2.32963603625896 48.8174868252927),12773
7797,1636,2.32963603625896,48.8174868252927,92049.0,montrouge,internet_access,wlan,Wifi,POINT (2.32963603625896 48.8174868252927),12898
7798,1637,2.31079833429457,48.8160155435313,92049.0,montrouge,internet_access,wlan,Wifi,POINT (2.31079833429457 48.8160155435313),12394
7799,1637,2.31079833429457,48.8160155435313,92049.0,montrouge,internet_access,wlan,Wifi,POINT (2.31079833429457 48.8160155435313),12395
7800,1637,2.31079833429457,48.8160155435313,92049.0,montrouge,internet_access,wlan,Wifi,POINT (2.31079833429457 48.8160155435313),12520
7801,1637,2.31079833429457,48.8160155435313,92049.0,montrouge,internet_access,wlan,Wifi,POINT (2.31079833429457 48.8160155435313),12521
7802,1638,1.9772348330444,48.8021527244442,78490.0,plaisir,internet_access,yes,Autre,POINT (1.9772348330444 48.8021527244442),7608
7803,1638,1.9772348330444,48.8021527244442,78490.0,plaisir,internet_access,yes,Autre,POINT (1.9772348330444 48.8021527244442),7733
7804,1638,1.9772348330444,48.8021527244442,78490.0,plaisir,internet_access,yes,Autre,POINT (1.9772348330444 48.8021527244442),7734
7805,1638,1.9772348330444,48.8021527244442,78490.0,plaisir,internet_access,yes,Autre,POINT (1.9772348330444 48.8021527244442),7859
7806,1638,1.9772348330444,48.8021527244442,78490.0,plaisir,internet_access,yes,Autre,POINT (1.9772348330444 48.8021527244442),7860
7807,1639,2.30597866626429,48.8168052924939,92046.0,malakoff,internet_access,wlan,Wifi,POINT (2.30597866626429 48.8168052924939),12268
7808,1639,2.30597866626429,48.8168052924939,92046.0,malakoff,internet_access,wlan,Wifi,POINT (2.30597866626429 48.8168052924939),12269
7809,1639,2.30597866626429,48.8168052924939,92046.0,malakoff,internet_access,wlan,Wifi,POINT (2.30597866626429 48.8168052924939),12394
7810,1639,2.30597866626429,48.8168052924939,92046.0,malakoff,internet_access,wlan,Wifi,POINT (2.30597866626429 48.8168052924939),12395
7811,1639,2.30597866626429,48.8168052924939,92046.0,malakoff,internet_access,wlan,Wifi,POINT (2.30597866626429 48.8168052924939),12520
7812,1640,2.30421295745097,48.823102670029,92046.0,malakoff,internet_access,wlan,Wifi,POINT (2.30421295745097 48.823102670029),12267
7813,1640,2.30421295745097,48.823102670029,92046.0,malakoff,internet_access,wlan,Wifi,POINT (2.30421295745097 48.823102670029),12268
