,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,X,Y,name,com_insee,com_nom,Type,Type_détaillé,geometry,0
470,470,470,100,1.77700264534522,49.1517721740906,Missing,95355.0,magny-en-vexin,allotments,Autre,POINT (1.77700264534522 49.1517721740906),4923
471,471,471,100,1.77700264534522,49.1517721740906,Missing,95355.0,magny-en-vexin,allotments,Autre,POINT (1.77700264534522 49.1517721740906),5049
472,472,472,101,1.77413855684938,49.1516954009125,Missing,95309.0,hodent,allotments,Autre,POINT (1.77413855684938 49.1516954009125),4797
473,473,473,101,1.77413855684938,49.1516954009125,Missing,95309.0,hodent,allotments,Autre,POINT (1.77413855684938 49.1516954009125),4922
474,474,474,101,1.77413855684938,49.1516954009125,Missing,95309.0,hodent,allotments,Autre,POINT (1.77413855684938 49.1516954009125),4923
475,475,475,101,1.77413855684938,49.1516954009125,Missing,95309.0,hodent,allotments,Autre,POINT (1.77413855684938 49.1516954009125),5049
476,476,476,102,1.76566994666,49.1464442069803,Missing,95309.0,hodent,allotments,Autre,POINT (1.76566994666 49.1464442069803),4671
477,477,477,102,1.76566994666,49.1464442069803,Missing,95309.0,hodent,allotments,Autre,POINT (1.76566994666 49.1464442069803),4672
478,478,478,102,1.76566994666,49.1464442069803,Missing,95309.0,hodent,allotments,Autre,POINT (1.76566994666 49.1464442069803),4797
479,479,479,102,1.76566994666,49.1464442069803,Missing,95309.0,hodent,allotments,Autre,POINT (1.76566994666 49.1464442069803),4798
480,480,480,102,1.76566994666,49.1464442069803,Missing,95309.0,hodent,allotments,Autre,POINT (1.76566994666 49.1464442069803),4923
481,481,481,102,1.76566994666,49.1464442069803,Missing,95309.0,hodent,allotments,Autre,POINT (1.76566994666 49.1464442069803),4924
482,482,482,103,2.11428204851611,48.7009001035338,Missing,91272.0,gif-sur-yvette,allotments,Autre,POINT (2.11428204851611 48.7009001035338),9635
483,483,483,103,2.11428204851611,48.7009001035338,Missing,91272.0,gif-sur-yvette,allotments,Autre,POINT (2.11428204851611 48.7009001035338),9636
484,484,484,103,2.11428204851611,48.7009001035338,Missing,91272.0,gif-sur-yvette,allotments,Autre,POINT (2.11428204851611 48.7009001035338),9761
485,485,485,103,2.11428204851611,48.7009001035338,Missing,91272.0,gif-sur-yvette,allotments,Autre,POINT (2.11428204851611 48.7009001035338),9762
486,486,486,103,2.11428204851611,48.7009001035338,Missing,91272.0,gif-sur-yvette,allotments,Autre,POINT (2.11428204851611 48.7009001035338),9887
487,487,487,104,3.12188768611629,48.9467862977592,Missing,77183.0,la ferté-sous-jouarre,allotments,Autre,POINT (3.12188768611629 48.9467862977592),23719
488,488,488,104,3.12188768611629,48.9467862977592,Missing,77183.0,la ferté-sous-jouarre,allotments,Autre,POINT (3.12188768611629 48.9467862977592),23720
489,489,489,104,3.12188768611629,48.9467862977592,Missing,77183.0,la ferté-sous-jouarre,allotments,Autre,POINT (3.12188768611629 48.9467862977592),23845
490,490,490,104,3.12188768611629,48.9467862977592,Missing,77183.0,la ferté-sous-jouarre,allotments,Autre,POINT (3.12188768611629 48.9467862977592),23846
491,491,491,104,3.12188768611629,48.9467862977592,Missing,77183.0,la ferté-sous-jouarre,allotments,Autre,POINT (3.12188768611629 48.9467862977592),23972
492,492,492,105,2.54612339797922,48.937328799136,jardins familiaux du parc de la poudrerie,93071.0,sevran,allotments,Jardin,POINT (2.54612339797922 48.937328799136),15656
493,493,493,105,2.54612339797922,48.937328799136,jardins familiaux du parc de la poudrerie,93071.0,sevran,allotments,Jardin,POINT (2.54612339797922 48.937328799136),15657
494,494,494,105,2.54612339797922,48.937328799136,jardins familiaux du parc de la poudrerie,93071.0,sevran,allotments,Jardin,POINT (2.54612339797922 48.937328799136),15782
495,495,495,105,2.54612339797922,48.937328799136,jardins familiaux du parc de la poudrerie,93071.0,sevran,allotments,Jardin,POINT (2.54612339797922 48.937328799136),15783
496,496,496,105,2.54612339797922,48.937328799136,jardins familiaux du parc de la poudrerie,93071.0,sevran,allotments,Jardin,POINT (2.54612339797922 48.937328799136),15909
497,497,497,106,3.0070417269383,48.5581006583773,Missing,77327.0,nangis,allotments,Autre,POINT (3.0070417269383 48.5581006583773),22125
498,498,498,106,3.0070417269383,48.5581006583773,Missing,77327.0,nangis,allotments,Autre,POINT (3.0070417269383 48.5581006583773),22251
499,499,499,106,3.0070417269383,48.5581006583773,Missing,77327.0,nangis,allotments,Autre,POINT (3.0070417269383 48.5581006583773),22252
500,500,500,106,3.0070417269383,48.5581006583773,Missing,77327.0,nangis,allotments,Autre,POINT (3.0070417269383 48.5581006583773),22377
501,501,501,107,3.02644820882648,48.5575390522041,Missing,77327.0,nangis,allotments,Autre,POINT (3.02644820882648 48.5575390522041),22377
502,502,502,107,3.02644820882648,48.5575390522041,Missing,77327.0,nangis,allotments,Autre,POINT (3.02644820882648 48.5575390522041),22503
503,503,503,107,3.02644820882648,48.5575390522041,Missing,77327.0,nangis,allotments,Autre,POINT (3.02644820882648 48.5575390522041),22504
504,504,504,107,3.02644820882648,48.5575390522041,Missing,77327.0,nangis,allotments,Autre,POINT (3.02644820882648 48.5575390522041),22629
505,505,505,108,2.25480687018634,48.8179454403548,les jardins partagés d'issy,92040.0,issy-les-moulineaux,allotments,Jardin,POINT (2.25480687018634 48.8179454403548),11512
506,506,506,108,2.25480687018634,48.8179454403548,les jardins partagés d'issy,92040.0,issy-les-moulineaux,allotments,Jardin,POINT (2.25480687018634 48.8179454403548),11638
507,507,507,108,2.25480687018634,48.8179454403548,les jardins partagés d'issy,92040.0,issy-les-moulineaux,allotments,Jardin,POINT (2.25480687018634 48.8179454403548),11639
508,508,508,108,2.25480687018634,48.8179454403548,les jardins partagés d'issy,92040.0,issy-les-moulineaux,allotments,Jardin,POINT (2.25480687018634 48.8179454403548),11764
509,509,509,109,2.06461606183653,49.038283712262,Missing,95127.0,cergy,allotments,Autre,POINT (2.06461606183653 49.038283712262),8841
510,510,510,109,2.06461606183653,49.038283712262,Missing,95127.0,cergy,allotments,Autre,POINT (2.06461606183653 49.038283712262),8842
511,511,511,109,2.06461606183653,49.038283712262,Missing,95127.0,cergy,allotments,Autre,POINT (2.06461606183653 49.038283712262),8967
512,512,512,109,2.06461606183653,49.038283712262,Missing,95127.0,cergy,allotments,Autre,POINT (2.06461606183653 49.038283712262),8968
513,513,513,109,2.06461606183653,49.038283712262,Missing,95127.0,cergy,allotments,Autre,POINT (2.06461606183653 49.038283712262),9093
514,514,514,109,2.06461606183653,49.038283712262,Missing,95127.0,cergy,allotments,Autre,POINT (2.06461606183653 49.038283712262),9094
515,515,515,110,2.06484447473881,49.0373584921039,Missing,95127.0,cergy,allotments,Autre,POINT (2.06484447473881 49.0373584921039),8842
516,516,516,110,2.06484447473881,49.0373584921039,Missing,95127.0,cergy,allotments,Autre,POINT (2.06484447473881 49.0373584921039),8967
517,517,517,110,2.06484447473881,49.0373584921039,Missing,95127.0,cergy,allotments,Autre,POINT (2.06484447473881 49.0373584921039),8968
518,518,518,110,2.06484447473881,49.0373584921039,Missing,95127.0,cergy,allotments,Autre,POINT (2.06484447473881 49.0373584921039),9093
519,519,519,110,2.06484447473881,49.0373584921039,Missing,95127.0,cergy,allotments,Autre,POINT (2.06484447473881 49.0373584921039),9094
520,520,520,111,2.42977712860143,48.8908839869677,Missing,93063.0,romainville,allotments,Autre,POINT (2.42977712860143 48.8908839869677),14024
521,521,521,111,2.42977712860143,48.8908839869677,Missing,93063.0,romainville,allotments,Autre,POINT (2.42977712860143 48.8908839869677),14150
522,522,522,111,2.42977712860143,48.8908839869677,Missing,93063.0,romainville,allotments,Autre,POINT (2.42977712860143 48.8908839869677),14276
523,523,523,112,2.24531387399387,48.9723498843495,Missing,95582.0,sannois,allotments,Autre,POINT (2.24531387399387 48.9723498843495),11369
524,524,524,112,2.24531387399387,48.9723498843495,Missing,95582.0,sannois,allotments,Autre,POINT (2.24531387399387 48.9723498843495),11494
525,525,525,112,2.24531387399387,48.9723498843495,Missing,95582.0,sannois,allotments,Autre,POINT (2.24531387399387 48.9723498843495),11495
526,526,526,112,2.24531387399387,48.9723498843495,Missing,95582.0,sannois,allotments,Autre,POINT (2.24531387399387 48.9723498843495),11621
527,527,527,113,2.63248171318513,48.911512439713,Missing,77363.0,le pin,allotments,Autre,POINT (2.63248171318513 48.911512439713),16794
528,528,528,113,2.63248171318513,48.911512439713,Missing,77363.0,le pin,allotments,Autre,POINT (2.63248171318513 48.911512439713),16919
529,529,529,113,2.63248171318513,48.911512439713,Missing,77363.0,le pin,allotments,Autre,POINT (2.63248171318513 48.911512439713),16920
530,530,530,113,2.63248171318513,48.911512439713,Missing,77363.0,le pin,allotments,Autre,POINT (2.63248171318513 48.911512439713),17045
531,531,531,113,2.63248171318513,48.911512439713,Missing,77363.0,le pin,allotments,Autre,POINT (2.63248171318513 48.911512439713),17046
532,532,532,114,2.1299136153096,48.7006642824098,Missing,91272.0,gif-sur-yvette,allotments,Autre,POINT (2.1299136153096 48.7006642824098),9761
533,533,533,114,2.1299136153096,48.7006642824098,Missing,91272.0,gif-sur-yvette,allotments,Autre,POINT (2.1299136153096 48.7006642824098),9887
534,534,534,114,2.1299136153096,48.7006642824098,Missing,91272.0,gif-sur-yvette,allotments,Autre,POINT (2.1299136153096 48.7006642824098),9888
535,535,535,114,2.1299136153096,48.7006642824098,Missing,91272.0,gif-sur-yvette,allotments,Autre,POINT (2.1299136153096 48.7006642824098),10013
536,536,536,114,2.1299136153096,48.7006642824098,Missing,91272.0,gif-sur-yvette,allotments,Autre,POINT (2.1299136153096 48.7006642824098),10014
537,537,537,115,1.67227367163715,49.0880376900183,Missing,95157.0,chérence,allotments,Autre,POINT (1.67227367163715 49.0880376900183),3292
538,538,538,115,1.67227367163715,49.0880376900183,Missing,95157.0,chérence,allotments,Autre,POINT (1.67227367163715 49.0880376900183),3418
539,539,539,115,1.67227367163715,49.0880376900183,Missing,95157.0,chérence,allotments,Autre,POINT (1.67227367163715 49.0880376900183),3419
540,540,540,115,1.67227367163715,49.0880376900183,Missing,95157.0,chérence,allotments,Autre,POINT (1.67227367163715 49.0880376900183),3544
541,541,541,116,1.67152871686045,49.0884802028748,Missing,95157.0,chérence,allotments,Autre,POINT (1.67152871686045 49.0884802028748),3292
542,542,542,116,1.67152871686045,49.0884802028748,Missing,95157.0,chérence,allotments,Autre,POINT (1.67152871686045 49.0884802028748),3418
543,543,543,116,1.67152871686045,49.0884802028748,Missing,95157.0,chérence,allotments,Autre,POINT (1.67152871686045 49.0884802028748),3544
544,544,544,117,1.74013860732137,49.0620900748395,Missing,95543.0,saint-cyr-en-arthies,allotments,Autre,POINT (1.74013860732137 49.0620900748395),4303
545,545,545,117,1.74013860732137,49.0620900748395,Missing,95543.0,saint-cyr-en-arthies,allotments,Autre,POINT (1.74013860732137 49.0620900748395),4428
546,546,546,117,1.74013860732137,49.0620900748395,Missing,95543.0,saint-cyr-en-arthies,allotments,Autre,POINT (1.74013860732137 49.0620900748395),4429
547,547,547,117,1.74013860732137,49.0620900748395,Missing,95543.0,saint-cyr-en-arthies,allotments,Autre,POINT (1.74013860732137 49.0620900748395),4555
548,548,548,118,2.24718985579163,48.8147646615572,Missing,92048.0,meudon,allotments,Autre,POINT (2.24718985579163 48.8147646615572),11512
549,549,549,118,2.24718985579163,48.8147646615572,Missing,92048.0,meudon,allotments,Autre,POINT (2.24718985579163 48.8147646615572),11513
550,550,550,118,2.24718985579163,48.8147646615572,Missing,92048.0,meudon,allotments,Autre,POINT (2.24718985579163 48.8147646615572),11638
551,551,551,118,2.24718985579163,48.8147646615572,Missing,92048.0,meudon,allotments,Autre,POINT (2.24718985579163 48.8147646615572),11639
552,552,552,119,2.31824055201375,48.7352446310026,le clos des noyers jardins familiaux,91689.0,wissous,allotments,Jardin,POINT (2.31824055201375 48.7352446310026),12403
553,553,553,119,2.31824055201375,48.7352446310026,le clos des noyers jardins familiaux,91689.0,wissous,allotments,Jardin,POINT (2.31824055201375 48.7352446310026),12529
554,554,554,119,2.31824055201375,48.7352446310026,le clos des noyers jardins familiaux,91689.0,wissous,allotments,Jardin,POINT (2.31824055201375 48.7352446310026),12530
555,555,555,119,2.31824055201375,48.7352446310026,le clos des noyers jardins familiaux,91689.0,wissous,allotments,Jardin,POINT (2.31824055201375 48.7352446310026),12655
556,556,556,119,2.31824055201375,48.7352446310026,le clos des noyers jardins familiaux,91689.0,wissous,allotments,Jardin,POINT (2.31824055201375 48.7352446310026),12656
557,557,557,120,2.32705121346924,48.7441470069047,le clos du val,91689.0,wissous,allotments,Géré par une association,POINT (2.32705121346924 48.7441470069047),12528
558,558,558,120,2.32705121346924,48.7441470069047,le clos du val,91689.0,wissous,allotments,Géré par une association,POINT (2.32705121346924 48.7441470069047),12654
559,559,559,120,2.32705121346924,48.7441470069047,le clos du val,91689.0,wissous,allotments,Géré par une association,POINT (2.32705121346924 48.7441470069047),12655
560,560,560,120,2.32705121346924,48.7441470069047,le clos du val,91689.0,wissous,allotments,Géré par une association,POINT (2.32705121346924 48.7441470069047),12780
561,561,561,120,2.32705121346924,48.7441470069047,le clos du val,91689.0,wissous,allotments,Géré par une association,POINT (2.32705121346924 48.7441470069047),12781
562,562,562,121,1.77192445298293,49.0696362007047,Missing,95008.0,aincourt,allotments,Autre,POINT (1.77192445298293 49.0696362007047),4806
563,563,563,121,1.77192445298293,49.0696362007047,Missing,95008.0,aincourt,allotments,Autre,POINT (1.77192445298293 49.0696362007047),4807
564,564,564,121,1.77192445298293,49.0696362007047,Missing,95008.0,aincourt,allotments,Autre,POINT (1.77192445298293 49.0696362007047),4932
565,565,565,121,1.77192445298293,49.0696362007047,Missing,95008.0,aincourt,allotments,Autre,POINT (1.77192445298293 49.0696362007047),4933
566,566,566,121,1.77192445298293,49.0696362007047,Missing,95008.0,aincourt,allotments,Autre,POINT (1.77192445298293 49.0696362007047),5058
567,567,567,122,2.36046807557552,48.7673932713119,Missing,94021.0,chevilly-larue,allotments,Autre,POINT (2.36046807557552 48.7673932713119),13029
568,568,568,122,2.36046807557552,48.7673932713119,Missing,94021.0,chevilly-larue,allotments,Autre,POINT (2.36046807557552 48.7673932713119),13030
569,569,569,122,2.36046807557552,48.7673932713119,Missing,94021.0,chevilly-larue,allotments,Autre,POINT (2.36046807557552 48.7673932713119),13155
570,570,570,122,2.36046807557552,48.7673932713119,Missing,94021.0,chevilly-larue,allotments,Autre,POINT (2.36046807557552 48.7673932713119),13156
571,571,571,122,2.36046807557552,48.7673932713119,Missing,94021.0,chevilly-larue,allotments,Autre,POINT (2.36046807557552 48.7673932713119),13281
572,572,572,122,2.36046807557552,48.7673932713119,Missing,94021.0,chevilly-larue,allotments,Autre,POINT (2.36046807557552 48.7673932713119),13282
573,573,573,123,1.68728457517798,49.1153029747236,Missing,95150.0,chaussy,allotments,Autre,POINT (1.68728457517798 49.1153029747236),3541
574,574,574,123,1.68728457517798,49.1153029747236,Missing,95150.0,chaussy,allotments,Autre,POINT (1.68728457517798 49.1153029747236),3667
575,575,575,123,1.68728457517798,49.1153029747236,Missing,95150.0,chaussy,allotments,Autre,POINT (1.68728457517798 49.1153029747236),3668
576,576,576,123,1.68728457517798,49.1153029747236,Missing,95150.0,chaussy,allotments,Autre,POINT (1.68728457517798 49.1153029747236),3793
577,577,577,124,1.69031594467571,49.1187397904206,Missing,95150.0,chaussy,allotments,Autre,POINT (1.69031594467571 49.1187397904206),3666
578,578,578,124,1.69031594467571,49.1187397904206,Missing,95150.0,chaussy,allotments,Autre,POINT (1.69031594467571 49.1187397904206),3667
579,579,579,124,1.69031594467571,49.1187397904206,Missing,95150.0,chaussy,allotments,Autre,POINT (1.69031594467571 49.1187397904206),3792
580,580,580,124,1.69031594467571,49.1187397904206,Missing,95150.0,chaussy,allotments,Autre,POINT (1.69031594467571 49.1187397904206),3793
581,581,581,125,1.74645679014301,49.1318776786423,Missing,95270.0,genainville,allotments,Autre,POINT (1.74645679014301 49.1318776786423),4421
582,582,582,125,1.74645679014301,49.1318776786423,Missing,95270.0,genainville,allotments,Autre,POINT (1.74645679014301 49.1318776786423),4422
583,583,583,125,1.74645679014301,49.1318776786423,Missing,95270.0,genainville,allotments,Autre,POINT (1.74645679014301 49.1318776786423),4547
584,584,584,125,1.74645679014301,49.1318776786423,Missing,95270.0,genainville,allotments,Autre,POINT (1.74645679014301 49.1318776786423),4548
585,585,585,125,1.74645679014301,49.1318776786423,Missing,95270.0,genainville,allotments,Autre,POINT (1.74645679014301 49.1318776786423),4673
586,586,586,126,1.7046628605502,49.0791389018068,Missing,95676.0,villers-en-arthies,allotments,Autre,POINT (1.7046628605502 49.0791389018068),3797
587,587,587,126,1.7046628605502,49.0791389018068,Missing,95676.0,villers-en-arthies,allotments,Autre,POINT (1.7046628605502 49.0791389018068),3923
588,588,588,126,1.7046628605502,49.0791389018068,Missing,95676.0,villers-en-arthies,allotments,Autre,POINT (1.7046628605502 49.0791389018068),3924
589,589,589,126,1.7046628605502,49.0791389018068,Missing,95676.0,villers-en-arthies,allotments,Autre,POINT (1.7046628605502 49.0791389018068),4049
590,590,590,127,1.70415091580936,49.0740881044737,Missing,95651.0,vétheuil,allotments,Autre,POINT (1.70415091580936 49.0740881044737),3797
591,591,591,127,1.70415091580936,49.0740881044737,Missing,95651.0,vétheuil,allotments,Autre,POINT (1.70415091580936 49.0740881044737),3798
592,592,592,127,1.70415091580936,49.0740881044737,Missing,95651.0,vétheuil,allotments,Autre,POINT (1.70415091580936 49.0740881044737),3923
593,593,593,127,1.70415091580936,49.0740881044737,Missing,95651.0,vétheuil,allotments,Autre,POINT (1.70415091580936 49.0740881044737),3924
594,594,594,127,1.70415091580936,49.0740881044737,Missing,95651.0,vétheuil,allotments,Autre,POINT (1.70415091580936 49.0740881044737),4049
595,595,595,127,1.70415091580936,49.0740881044737,Missing,95651.0,vétheuil,allotments,Autre,POINT (1.70415091580936 49.0740881044737),4050
596,596,596,128,2.21998205192518,48.8536382388389,Missing,92064.0,saint-cloud,allotments,Autre,POINT (2.21998205192518 48.8536382388389),11004
597,597,597,128,2.21998205192518,48.8536382388389,Missing,92064.0,saint-cloud,allotments,Autre,POINT (2.21998205192518 48.8536382388389),11130
598,598,598,128,2.21998205192518,48.8536382388389,Missing,92064.0,saint-cloud,allotments,Autre,POINT (2.21998205192518 48.8536382388389),11131
599,599,599,128,2.21998205192518,48.8536382388389,Missing,92064.0,saint-cloud,allotments,Autre,POINT (2.21998205192518 48.8536382388389),11256
600,600,600,128,2.21998205192518,48.8536382388389,Missing,92064.0,saint-cloud,allotments,Autre,POINT (2.21998205192518 48.8536382388389),11257
601,601,601,129,2.46032440908137,48.9506445680421,Missing,93007.0,le blanc-mesnil,allotments,Autre,POINT (2.46032440908137 48.9506445680421),14395
602,602,602,129,2.46032440908137,48.9506445680421,Missing,93007.0,le blanc-mesnil,allotments,Autre,POINT (2.46032440908137 48.9506445680421),14396
603,603,603,129,2.46032440908137,48.9506445680421,Missing,93007.0,le blanc-mesnil,allotments,Autre,POINT (2.46032440908137 48.9506445680421),14521
604,604,604,129,2.46032440908137,48.9506445680421,Missing,93007.0,le blanc-mesnil,allotments,Autre,POINT (2.46032440908137 48.9506445680421),14522
605,605,605,129,2.46032440908137,48.9506445680421,Missing,93007.0,le blanc-mesnil,allotments,Autre,POINT (2.46032440908137 48.9506445680421),14647
606,606,606,129,2.46032440908137,48.9506445680421,Missing,93007.0,le blanc-mesnil,allotments,Autre,POINT (2.46032440908137 48.9506445680421),14648
607,607,607,130,2.33487101968208,48.6671262037314,Missing,91667.0,villemoisson-sur-orge,allotments,Autre,POINT (2.33487101968208 48.6671262037314),12663
608,608,608,130,2.33487101968208,48.6671262037314,Missing,91667.0,villemoisson-sur-orge,allotments,Autre,POINT (2.33487101968208 48.6671262037314),12788
609,609,609,130,2.33487101968208,48.6671262037314,Missing,91667.0,villemoisson-sur-orge,allotments,Autre,POINT (2.33487101968208 48.6671262037314),12789
610,610,610,130,2.33487101968208,48.6671262037314,Missing,91667.0,villemoisson-sur-orge,allotments,Autre,POINT (2.33487101968208 48.6671262037314),12915
611,611,611,131,2.79455222960066,48.3290802715219,Missing,77316.0,moret-loing-et-orvanne,allotments,Autre,POINT (2.79455222960066 48.3290802715219),19127
612,612,612,131,2.79455222960066,48.3290802715219,Missing,77316.0,moret-loing-et-orvanne,allotments,Autre,POINT (2.79455222960066 48.3290802715219),19252
613,613,613,131,2.79455222960066,48.3290802715219,Missing,77316.0,moret-loing-et-orvanne,allotments,Autre,POINT (2.79455222960066 48.3290802715219),19253
614,614,614,131,2.79455222960066,48.3290802715219,Missing,77316.0,moret-loing-et-orvanne,allotments,Autre,POINT (2.79455222960066 48.3290802715219),19378
615,615,615,131,2.79455222960066,48.3290802715219,Missing,77316.0,moret-loing-et-orvanne,allotments,Autre,POINT (2.79455222960066 48.3290802715219),19379
616,616,616,132,2.51562086531873,48.9342563278136,jardin partagé de rougemont,93071.0,sevran,allotments,Jardin,POINT (2.51562086531873 48.9342563278136),15153
617,617,617,132,2.51562086531873,48.9342563278136,jardin partagé de rougemont,93071.0,sevran,allotments,Jardin,POINT (2.51562086531873 48.9342563278136),15279
618,618,618,132,2.51562086531873,48.9342563278136,jardin partagé de rougemont,93071.0,sevran,allotments,Jardin,POINT (2.51562086531873 48.9342563278136),15280
619,619,619,132,2.51562086531873,48.9342563278136,jardin partagé de rougemont,93071.0,sevran,allotments,Jardin,POINT (2.51562086531873 48.9342563278136),15405
620,620,620,132,2.51562086531873,48.9342563278136,jardin partagé de rougemont,93071.0,sevran,allotments,Jardin,POINT (2.51562086531873 48.9342563278136),15406
621,621,621,133,2.35276286865567,48.7696298479632,Missing,94021.0,chevilly-larue,allotments,Autre,POINT (2.35276286865567 48.7696298479632),12903
622,622,622,133,2.35276286865567,48.7696298479632,Missing,94021.0,chevilly-larue,allotments,Autre,POINT (2.35276286865567 48.7696298479632),12904
623,623,623,133,2.35276286865567,48.7696298479632,Missing,94021.0,chevilly-larue,allotments,Autre,POINT (2.35276286865567 48.7696298479632),13029
624,624,624,133,2.35276286865567,48.7696298479632,Missing,94021.0,chevilly-larue,allotments,Autre,POINT (2.35276286865567 48.7696298479632),13030
625,625,625,133,2.35276286865567,48.7696298479632,Missing,94021.0,chevilly-larue,allotments,Autre,POINT (2.35276286865567 48.7696298479632),13155
626,626,626,133,2.35276286865567,48.7696298479632,Missing,94021.0,chevilly-larue,allotments,Autre,POINT (2.35276286865567 48.7696298479632),13156
627,627,627,134,2.36459062938589,48.7724637630479,Missing,94021.0,chevilly-larue,allotments,Autre,POINT (2.36459062938589 48.7724637630479),13029
628,628,628,134,2.36459062938589,48.7724637630479,Missing,94021.0,chevilly-larue,allotments,Autre,POINT (2.36459062938589 48.7724637630479),13155
629,629,629,134,2.36459062938589,48.7724637630479,Missing,94021.0,chevilly-larue,allotments,Autre,POINT (2.36459062938589 48.7724637630479),13156
630,630,630,134,2.36459062938589,48.7724637630479,Missing,94021.0,chevilly-larue,allotments,Autre,POINT (2.36459062938589 48.7724637630479),13281
631,631,631,134,2.36459062938589,48.7724637630479,Missing,94021.0,chevilly-larue,allotments,Autre,POINT (2.36459062938589 48.7724637630479),13282
632,632,632,135,2.36015558488506,48.7699301751808,Missing,94021.0,chevilly-larue,allotments,Autre,POINT (2.36015558488506 48.7699301751808),13029
633,633,633,135,2.36015558488506,48.7699301751808,Missing,94021.0,chevilly-larue,allotments,Autre,POINT (2.36015558488506 48.7699301751808),13030
634,634,634,135,2.36015558488506,48.7699301751808,Missing,94021.0,chevilly-larue,allotments,Autre,POINT (2.36015558488506 48.7699301751808),13155
635,635,635,135,2.36015558488506,48.7699301751808,Missing,94021.0,chevilly-larue,allotments,Autre,POINT (2.36015558488506 48.7699301751808),13156
636,636,636,135,2.36015558488506,48.7699301751808,Missing,94021.0,chevilly-larue,allotments,Autre,POINT (2.36015558488506 48.7699301751808),13281
637,637,637,135,2.36015558488506,48.7699301751808,Missing,94021.0,chevilly-larue,allotments,Autre,POINT (2.36015558488506 48.7699301751808),13282
638,638,638,136,2.22990015832807,48.7625997703309,Missing,91645.0,verrières-le-buisson,allotments,Autre,POINT (2.22990015832807 48.7625997703309),11266
639,639,639,136,2.22990015832807,48.7625997703309,Missing,91645.0,verrières-le-buisson,allotments,Autre,POINT (2.22990015832807 48.7625997703309),11267
640,640,640,136,2.22990015832807,48.7625997703309,Missing,91645.0,verrières-le-buisson,allotments,Autre,POINT (2.22990015832807 48.7625997703309),11392
641,641,641,136,2.22990015832807,48.7625997703309,Missing,91645.0,verrières-le-buisson,allotments,Autre,POINT (2.22990015832807 48.7625997703309),11393
642,642,642,137,2.45126085352005,48.8018651646993,Missing,94028.0,créteil,allotments,Autre,POINT (2.45126085352005 48.8018651646993),14286
643,643,643,137,2.45126085352005,48.8018651646993,Missing,94028.0,créteil,allotments,Autre,POINT (2.45126085352005 48.8018651646993),14411
644,644,644,137,2.45126085352005,48.8018651646993,Missing,94028.0,créteil,allotments,Autre,POINT (2.45126085352005 48.8018651646993),14412
645,645,645,137,2.45126085352005,48.8018651646993,Missing,94028.0,créteil,allotments,Autre,POINT (2.45126085352005 48.8018651646993),14538
646,646,646,138,2.20890150886865,48.876859290371,Missing,92050.0,nanterre,allotments,Autre,POINT (2.20890150886865 48.876859290371),10875
647,647,647,138,2.20890150886865,48.876859290371,Missing,92050.0,nanterre,allotments,Autre,POINT (2.20890150886865 48.876859290371),10876
648,648,648,138,2.20890150886865,48.876859290371,Missing,92050.0,nanterre,allotments,Autre,POINT (2.20890150886865 48.876859290371),11001
649,649,649,138,2.20890150886865,48.876859290371,Missing,92050.0,nanterre,allotments,Autre,POINT (2.20890150886865 48.876859290371),11002
650,650,650,138,2.20890150886865,48.876859290371,Missing,92050.0,nanterre,allotments,Autre,POINT (2.20890150886865 48.876859290371),11127
651,651,651,138,2.20890150886865,48.876859290371,Missing,92050.0,nanterre,allotments,Autre,POINT (2.20890150886865 48.876859290371),11128
652,652,652,139,2.20925472673303,48.8772653494033,jardin cestsibio mont valérien,92050.0,nanterre,allotments,Jardin,POINT (2.20925472673303 48.8772653494033),10875
653,653,653,139,2.20925472673303,48.8772653494033,jardin cestsibio mont valérien,92050.0,nanterre,allotments,Jardin,POINT (2.20925472673303 48.8772653494033),10876
654,654,654,139,2.20925472673303,48.8772653494033,jardin cestsibio mont valérien,92050.0,nanterre,allotments,Jardin,POINT (2.20925472673303 48.8772653494033),11001
655,655,655,139,2.20925472673303,48.8772653494033,jardin cestsibio mont valérien,92050.0,nanterre,allotments,Jardin,POINT (2.20925472673303 48.8772653494033),11002
656,656,656,139,2.20925472673303,48.8772653494033,jardin cestsibio mont valérien,92050.0,nanterre,allotments,Jardin,POINT (2.20925472673303 48.8772653494033),11127
657,657,657,139,2.20925472673303,48.8772653494033,jardin cestsibio mont valérien,92050.0,nanterre,allotments,Jardin,POINT (2.20925472673303 48.8772653494033),11128
658,658,658,140,2.38225595600893,48.8362601306585,main verte,75056.0,paris,allotments,Autre,POINT (2.38225595600893 48.8362601306585),13274
659,659,659,140,2.38225595600893,48.8362601306585,main verte,75056.0,paris,allotments,Autre,POINT (2.38225595600893 48.8362601306585),13400
660,660,660,140,2.38225595600893,48.8362601306585,main verte,75056.0,paris,allotments,Autre,POINT (2.38225595600893 48.8362601306585),13401
661,661,661,140,2.38225595600893,48.8362601306585,main verte,75056.0,paris,allotments,Autre,POINT (2.38225595600893 48.8362601306585),13526
662,662,662,141,1.59285265064837,48.7885507191525,Missing,78310.0,houdan,allotments,Autre,POINT (1.59285265064837 48.7885507191525),2317
663,663,663,141,1.59285265064837,48.7885507191525,Missing,78310.0,houdan,allotments,Autre,POINT (1.59285265064837 48.7885507191525),2318
