,X,Y,name,com_insee,com_nom,Type,Type_détaillé,geometry,0
1064,2.34208954795442,48.9569075185507,Bibliothèque universitaire Edgar Morin,93079,Villetaneuse,library,Bibliothèque,POINT (2.34208954795442 48.9569075185507),12756
1064,2.34208954795442,48.9569075185507,Bibliothèque universitaire Edgar Morin,93079,Villetaneuse,library,Bibliothèque,POINT (2.34208954795442 48.9569075185507),12757
1064,2.34208954795442,48.9569075185507,Bibliothèque universitaire Edgar Morin,93079,Villetaneuse,library,Bibliothèque,POINT (2.34208954795442 48.9569075185507),12882
1064,2.34208954795442,48.9569075185507,Bibliothèque universitaire Edgar Morin,93079,Villetaneuse,library,Bibliothèque,POINT (2.34208954795442 48.9569075185507),12883
1064,2.34208954795442,48.9569075185507,Bibliothèque universitaire Edgar Morin,93079,Villetaneuse,library,Bibliothèque,POINT (2.34208954795442 48.9569075185507),13008
1064,2.34208954795442,48.9569075185507,Bibliothèque universitaire Edgar Morin,93079,Villetaneuse,library,Bibliothèque,POINT (2.34208954795442 48.9569075185507),13009
1065,2.2115006557058,48.9017693631581,La Contemporaine,92050,Nanterre,library,Bibliothèque,POINT (2.2115006557058 48.9017693631581),10873
1065,2.2115006557058,48.9017693631581,La Contemporaine,92050,Nanterre,library,Bibliothèque,POINT (2.2115006557058 48.9017693631581),10998
1065,2.2115006557058,48.9017693631581,La Contemporaine,92050,Nanterre,library,Bibliothèque,POINT (2.2115006557058 48.9017693631581),10999
1065,2.2115006557058,48.9017693631581,La Contemporaine,92050,Nanterre,library,Bibliothèque,POINT (2.2115006557058 48.9017693631581),11124
1065,2.2115006557058,48.9017693631581,La Contemporaine,92050,Nanterre,library,Bibliothèque,POINT (2.2115006557058 48.9017693631581),11125
1066,2.33884765069727,48.8394059010983,Bibliothèque Rainer Maria Rilke,75056,Paris,library,Bibliothèque,POINT (2.33884765069727 48.8394059010983),12769
1066,2.33884765069727,48.8394059010983,Bibliothèque Rainer Maria Rilke,75056,Paris,library,Bibliothèque,POINT (2.33884765069727 48.8394059010983),12770
1066,2.33884765069727,48.8394059010983,Bibliothèque Rainer Maria Rilke,75056,Paris,library,Bibliothèque,POINT (2.33884765069727 48.8394059010983),12895
1066,2.33884765069727,48.8394059010983,Bibliothèque Rainer Maria Rilke,75056,Paris,library,Bibliothèque,POINT (2.33884765069727 48.8394059010983),12896
1066,2.33884765069727,48.8394059010983,Bibliothèque Rainer Maria Rilke,75056,Paris,library,Bibliothèque,POINT (2.33884765069727 48.8394059010983),13022
1067,1.60342519467905,49.0644273192738,Bibliothèque municipale de Gommecourt,78276,Gommecourt,library,Bibliothèque,POINT (1.60342519467905 49.0644273192738),2412
1067,1.60342519467905,49.0644273192738,Bibliothèque municipale de Gommecourt,78276,Gommecourt,library,Bibliothèque,POINT (1.60342519467905 49.0644273192738),2413
1067,1.60342519467905,49.0644273192738,Bibliothèque municipale de Gommecourt,78276,Gommecourt,library,Bibliothèque,POINT (1.60342519467905 49.0644273192738),2538
1067,1.60342519467905,49.0644273192738,Bibliothèque municipale de Gommecourt,78276,Gommecourt,library,Bibliothèque,POINT (1.60342519467905 49.0644273192738),2539
1067,1.60342519467905,49.0644273192738,Bibliothèque municipale de Gommecourt,78276,Gommecourt,library,Bibliothèque,POINT (1.60342519467905 49.0644273192738),2665
1068,2.374152941981,48.8341376200589,Tour des Lettres,75056,Paris,library,Bibliothèque,POINT (2.374152941981 48.8341376200589),13274
1068,2.374152941981,48.8341376200589,Tour des Lettres,75056,Paris,library,Bibliothèque,POINT (2.374152941981 48.8341376200589),13275
1068,2.374152941981,48.8341376200589,Tour des Lettres,75056,Paris,library,Bibliothèque,POINT (2.374152941981 48.8341376200589),13400
1068,2.374152941981,48.8341376200589,Tour des Lettres,75056,Paris,library,Bibliothèque,POINT (2.374152941981 48.8341376200589),13401
1069,2.37531047719842,48.834772729517,Tour des Temps,75056,Paris,library,Bibliothèque,POINT (2.37531047719842 48.834772729517),13274
1069,2.37531047719842,48.834772729517,Tour des Temps,75056,Paris,library,Bibliothèque,POINT (2.37531047719842 48.834772729517),13275
1069,2.37531047719842,48.834772729517,Tour des Temps,75056,Paris,library,Bibliothèque,POINT (2.37531047719842 48.834772729517),13400
1069,2.37531047719842,48.834772729517,Tour des Temps,75056,Paris,library,Bibliothèque,POINT (2.37531047719842 48.834772729517),13401
1069,2.37531047719842,48.834772729517,Tour des Temps,75056,Paris,library,Bibliothèque,POINT (2.37531047719842 48.834772729517),13526
1070,2.37624267428622,48.8324776189486,Tour des Nombres,75056,Paris,library,Bibliothèque,POINT (2.37624267428622 48.8324776189486),13274
1070,2.37624267428622,48.8324776189486,Tour des Nombres,75056,Paris,library,Bibliothèque,POINT (2.37624267428622 48.8324776189486),13275
1070,2.37624267428622,48.8324776189486,Tour des Nombres,75056,Paris,library,Bibliothèque,POINT (2.37624267428622 48.8324776189486),13400
1070,2.37624267428622,48.8324776189486,Tour des Nombres,75056,Paris,library,Bibliothèque,POINT (2.37624267428622 48.8324776189486),13401
1070,2.37624267428622,48.8324776189486,Tour des Nombres,75056,Paris,library,Bibliothèque,POINT (2.37624267428622 48.8324776189486),13526
1070,2.37624267428622,48.8324776189486,Tour des Nombres,75056,Paris,library,Bibliothèque,POINT (2.37624267428622 48.8324776189486),13527
1071,2.37740058719378,48.8331128155991,Tour des Lois,75056,Paris,library,Bibliothèque,POINT (2.37740058719378 48.8331128155991),13274
1071,2.37740058719378,48.8331128155991,Tour des Lois,75056,Paris,library,Bibliothèque,POINT (2.37740058719378 48.8331128155991),13275
1071,2.37740058719378,48.8331128155991,Tour des Lois,75056,Paris,library,Bibliothèque,POINT (2.37740058719378 48.8331128155991),13400
1071,2.37740058719378,48.8331128155991,Tour des Lois,75056,Paris,library,Bibliothèque,POINT (2.37740058719378 48.8331128155991),13401
1071,2.37740058719378,48.8331128155991,Tour des Lois,75056,Paris,library,Bibliothèque,POINT (2.37740058719378 48.8331128155991),13526
1071,2.37740058719378,48.8331128155991,Tour des Lois,75056,Paris,library,Bibliothèque,POINT (2.37740058719378 48.8331128155991),13527
1072,2.33516041599931,48.9345678374128,Missing,92078,Villeneuve-la-Garenne,library,Bibliothèque,POINT (2.33516041599931 48.9345678374128),12633
1072,2.33516041599931,48.9345678374128,Missing,92078,Villeneuve-la-Garenne,library,Bibliothèque,POINT (2.33516041599931 48.9345678374128),12759
1072,2.33516041599931,48.9345678374128,Missing,92078,Villeneuve-la-Garenne,library,Bibliothèque,POINT (2.33516041599931 48.9345678374128),12760
1072,2.33516041599931,48.9345678374128,Missing,92078,Villeneuve-la-Garenne,library,Bibliothèque,POINT (2.33516041599931 48.9345678374128),12885
1073,2.49302874667601,48.5959407168825,Bibliothèque municipale,91577,Saintry-sur-Seine,library,Bibliothèque,POINT (2.49302874667601 48.5959407168825),14938
1073,2.49302874667601,48.5959407168825,Bibliothèque municipale,91577,Saintry-sur-Seine,library,Bibliothèque,POINT (2.49302874667601 48.5959407168825),14939
1073,2.49302874667601,48.5959407168825,Bibliothèque municipale,91577,Saintry-sur-Seine,library,Bibliothèque,POINT (2.49302874667601 48.5959407168825),15064
1073,2.49302874667601,48.5959407168825,Bibliothèque municipale,91577,Saintry-sur-Seine,library,Bibliothèque,POINT (2.49302874667601 48.5959407168825),15065
1073,2.49302874667601,48.5959407168825,Bibliothèque municipale,91577,Saintry-sur-Seine,library,Bibliothèque,POINT (2.49302874667601 48.5959407168825),15191
1074,2.2074886119995,48.7330950309854,Bibliothèque Gérard De Nerval,91635,Vauhallan,library,Bibliothèque,POINT (2.2074886119995 48.7330950309854),10891
1074,2.2074886119995,48.7330950309854,Bibliothèque Gérard De Nerval,91635,Vauhallan,library,Bibliothèque,POINT (2.2074886119995 48.7330950309854),10892
1074,2.2074886119995,48.7330950309854,Bibliothèque Gérard De Nerval,91635,Vauhallan,library,Bibliothèque,POINT (2.2074886119995 48.7330950309854),11017
1074,2.2074886119995,48.7330950309854,Bibliothèque Gérard De Nerval,91635,Vauhallan,library,Bibliothèque,POINT (2.2074886119995 48.7330950309854),11018
1074,2.2074886119995,48.7330950309854,Bibliothèque Gérard De Nerval,91635,Vauhallan,library,Bibliothèque,POINT (2.2074886119995 48.7330950309854),11143
1074,2.2074886119995,48.7330950309854,Bibliothèque Gérard De Nerval,91635,Vauhallan,library,Bibliothèque,POINT (2.2074886119995 48.7330950309854),11144
1075,2.227130171331,48.7402427227148,Médiathèque Pierre Seghers,91312,Igny,library,Médiathèque,POINT (2.227130171331 48.7402427227148),11143
1075,2.227130171331,48.7402427227148,Médiathèque Pierre Seghers,91312,Igny,library,Médiathèque,POINT (2.227130171331 48.7402427227148),11268
1075,2.227130171331,48.7402427227148,Médiathèque Pierre Seghers,91312,Igny,library,Médiathèque,POINT (2.227130171331 48.7402427227148),11269
1075,2.227130171331,48.7402427227148,Médiathèque Pierre Seghers,91312,Igny,library,Médiathèque,POINT (2.227130171331 48.7402427227148),11394
1075,2.227130171331,48.7402427227148,Médiathèque Pierre Seghers,91312,Igny,library,Médiathèque,POINT (2.227130171331 48.7402427227148),11395
1076,2.38818679803697,48.8762883761094,Bibliothèque Municipale Fessart,75056,Paris,library,Bibliothèque,POINT (2.38818679803697 48.8762883761094),13395
1076,2.38818679803697,48.8762883761094,Bibliothèque Municipale Fessart,75056,Paris,library,Bibliothèque,POINT (2.38818679803697 48.8762883761094),13396
1076,2.38818679803697,48.8762883761094,Bibliothèque Municipale Fessart,75056,Paris,library,Bibliothèque,POINT (2.38818679803697 48.8762883761094),13521
1076,2.38818679803697,48.8762883761094,Bibliothèque Municipale Fessart,75056,Paris,library,Bibliothèque,POINT (2.38818679803697 48.8762883761094),13522
1076,2.38818679803697,48.8762883761094,Bibliothèque Municipale Fessart,75056,Paris,library,Bibliothèque,POINT (2.38818679803697 48.8762883761094),13647
1076,2.38818679803697,48.8762883761094,Bibliothèque Municipale Fessart,75056,Paris,library,Bibliothèque,POINT (2.38818679803697 48.8762883761094),13648
1077,2.54563190088226,48.7872847298348,Médiathèque Jean d'Ormesson,94055,Ormesson-sur-Marne,library,Médiathèque,POINT (2.54563190088226 48.7872847298348),15673
1077,2.54563190088226,48.7872847298348,Médiathèque Jean d'Ormesson,94055,Ormesson-sur-Marne,library,Médiathèque,POINT (2.54563190088226 48.7872847298348),15674
1077,2.54563190088226,48.7872847298348,Médiathèque Jean d'Ormesson,94055,Ormesson-sur-Marne,library,Médiathèque,POINT (2.54563190088226 48.7872847298348),15799
1077,2.54563190088226,48.7872847298348,Médiathèque Jean d'Ormesson,94055,Ormesson-sur-Marne,library,Médiathèque,POINT (2.54563190088226 48.7872847298348),15800
1078,2.51929040827616,48.7708791919058,Médiathèque,94071,Sucy-en-Brie,library,Médiathèque,POINT (2.51929040827616 48.7708791919058),15297
1078,2.51929040827616,48.7708791919058,Médiathèque,94071,Sucy-en-Brie,library,Médiathèque,POINT (2.51929040827616 48.7708791919058),15298
1078,2.51929040827616,48.7708791919058,Médiathèque,94071,Sucy-en-Brie,library,Médiathèque,POINT (2.51929040827616 48.7708791919058),15423
1078,2.51929040827616,48.7708791919058,Médiathèque,94071,Sucy-en-Brie,library,Médiathèque,POINT (2.51929040827616 48.7708791919058),15424
1078,2.51929040827616,48.7708791919058,Médiathèque,94071,Sucy-en-Brie,library,Médiathèque,POINT (2.51929040827616 48.7708791919058),15549
1079,2.32697953741505,48.7946653608974,Centre de Documentation,94016,Cachan,library,Bibliothèque,POINT (2.32697953741505 48.7946653608974),12523
