,X,Y,name,brand,operator,fuel_diesel,fuel_95,fuel_98,fuel_e10,fuel_gpl,com_insee,com_nom,Type,type,Type_détaillé,geometry,0
340,2.0186182,48.7773428997476,Esso Express Montigny le Bretonneux,Esso Express,Esso Express,yes,,yes,yes,,78423.0,Montigny-le-Bretonneux,fuel,,Station de carburant,POINT (2.0186182 48.7773428997476),8367
340,2.0186182,48.7773428997476,Esso Express Montigny le Bretonneux,Esso Express,Esso Express,yes,,yes,yes,,78423.0,Montigny-le-Bretonneux,fuel,,Station de carburant,POINT (2.0186182 48.7773428997476),8492
340,2.0186182,48.7773428997476,Esso Express Montigny le Bretonneux,Esso Express,Esso Express,yes,,yes,yes,,78423.0,Montigny-le-Bretonneux,fuel,,Station de carburant,POINT (2.0186182 48.7773428997476),8493
341,2.1981471,48.993114299694,Carrefour,Carrefour,Carrefour,yes,yes,yes,yes,,95424.0,Montigny-lès-Cormeilles,fuel,,Station de carburant,POINT (2.1981471 48.993114299694),10736
341,2.1981471,48.993114299694,Carrefour,Carrefour,Carrefour,yes,yes,yes,yes,,95424.0,Montigny-lès-Cormeilles,fuel,,Station de carburant,POINT (2.1981471 48.993114299694),10737
341,2.1981471,48.993114299694,Carrefour,Carrefour,Carrefour,yes,yes,yes,yes,,95424.0,Montigny-lès-Cormeilles,fuel,,Station de carburant,POINT (2.1981471 48.993114299694),10862
341,2.1981471,48.993114299694,Carrefour,Carrefour,Carrefour,yes,yes,yes,yes,,95424.0,Montigny-lès-Cormeilles,fuel,,Station de carburant,POINT (2.1981471 48.993114299694),10863
341,2.1981471,48.993114299694,Carrefour,Carrefour,Carrefour,yes,yes,yes,yes,,95424.0,Montigny-lès-Cormeilles,fuel,,Station de carburant,POINT (2.1981471 48.993114299694),10988
341,2.1981471,48.993114299694,Carrefour,Carrefour,Carrefour,yes,yes,yes,yes,,95424.0,Montigny-lès-Cormeilles,fuel,,Station de carburant,POINT (2.1981471 48.993114299694),10989
342,2.33141,48.8937899997187,,,,,,,,,75056.0,Paris,fuel,,Station de carburant,POINT (2.33141 48.8937899997187),12637
342,2.33141,48.8937899997187,,,,,,,,,75056.0,Paris,fuel,,Station de carburant,POINT (2.33141 48.8937899997187),12638
342,2.33141,48.8937899997187,,,,,,,,,75056.0,Paris,fuel,,Station de carburant,POINT (2.33141 48.8937899997187),12763
342,2.33141,48.8937899997187,,,,,,,,,75056.0,Paris,fuel,,Station de carburant,POINT (2.33141 48.8937899997187),12764
342,2.33141,48.8937899997187,,,,,,,,,75056.0,Paris,fuel,,Station de carburant,POINT (2.33141 48.8937899997187),12890
343,2.4306533,48.8114896997391,Avia,Avia,Avia,yes,,yes,yes,,94046.0,Maisons-Alfort,fuel,,Station de carburant,POINT (2.4306533 48.8114896997391),14032
343,2.4306533,48.8114896997391,Avia,Avia,Avia,yes,,yes,yes,,94046.0,Maisons-Alfort,fuel,,Station de carburant,POINT (2.4306533 48.8114896997391),14033
343,2.4306533,48.8114896997391,Avia,Avia,Avia,yes,,yes,yes,,94046.0,Maisons-Alfort,fuel,,Station de carburant,POINT (2.4306533 48.8114896997391),14158
343,2.4306533,48.8114896997391,Avia,Avia,Avia,yes,,yes,yes,,94046.0,Maisons-Alfort,fuel,,Station de carburant,POINT (2.4306533 48.8114896997391),14159
343,2.4306533,48.8114896997391,Avia,Avia,Avia,yes,,yes,yes,,94046.0,Maisons-Alfort,fuel,,Station de carburant,POINT (2.4306533 48.8114896997391),14285
344,2.4129015,48.803772199741,Total Port Anglais,Total,,yes,,yes,yes,,94002.0,Alfortville,fuel,,Station de carburant,POINT (2.4129015 48.803772199741),13781
344,2.4129015,48.803772199741,Total Port Anglais,Total,,yes,,yes,yes,,94002.0,Alfortville,fuel,,Station de carburant,POINT (2.4129015 48.803772199741),13782
344,2.4129015,48.803772199741,Total Port Anglais,Total,,yes,,yes,yes,,94002.0,Alfortville,fuel,,Station de carburant,POINT (2.4129015 48.803772199741),13907
344,2.4129015,48.803772199741,Total Port Anglais,Total,,yes,,yes,yes,,94002.0,Alfortville,fuel,,Station de carburant,POINT (2.4129015 48.803772199741),13908
344,2.4129015,48.803772199741,Total Port Anglais,Total,,yes,,yes,yes,,94002.0,Alfortville,fuel,,Station de carburant,POINT (2.4129015 48.803772199741),14034
345,2.427836,48.908743999715,,,,yes,,,yes,,93008.0,Bobigny,fuel,,Station de carburant,POINT (2.427836 48.908743999715),13896
345,2.427836,48.908743999715,,,,yes,,,yes,,93008.0,Bobigny,fuel,,Station de carburant,POINT (2.427836 48.908743999715),14022
345,2.427836,48.908743999715,,,,yes,,,yes,,93008.0,Bobigny,fuel,,Station de carburant,POINT (2.427836 48.908743999715),14148
345,2.427836,48.908743999715,,,,yes,,,yes,,93008.0,Bobigny,fuel,,Station de carburant,POINT (2.427836 48.908743999715),14274
346,2.8714605,48.872368399724,Super U,Super U,,yes,yes,yes,yes,,77128.0,Couilly-Pont-aux-Dames,fuel,,Station de carburant,POINT (2.8714605 48.872368399724),20200
346,2.8714605,48.872368399724,Super U,Super U,,yes,yes,yes,yes,,77128.0,Couilly-Pont-aux-Dames,fuel,,Station de carburant,POINT (2.8714605 48.872368399724),20326
346,2.8714605,48.872368399724,Super U,Super U,,yes,yes,yes,yes,,77128.0,Couilly-Pont-aux-Dames,fuel,,Station de carburant,POINT (2.8714605 48.872368399724),20327
346,2.8714605,48.872368399724,Super U,Super U,,yes,yes,yes,yes,,77128.0,Couilly-Pont-aux-Dames,fuel,,Station de carburant,POINT (2.8714605 48.872368399724),20452
347,2.8449788,49.0032403996915,,Esso,,,,,,,77309.0,Monthyon,fuel,,Station de carburant,POINT (2.8449788 49.0032403996915),19807
347,2.8449788,49.0032403996915,,Esso,,,,,,,77309.0,Monthyon,fuel,,Station de carburant,POINT (2.8449788 49.0032403996915),19808
347,2.8449788,49.0032403996915,,Esso,,,,,,,77309.0,Monthyon,fuel,,Station de carburant,POINT (2.8449788 49.0032403996915),19933
347,2.8449788,49.0032403996915,,Esso,,,,,,,77309.0,Monthyon,fuel,,Station de carburant,POINT (2.8449788 49.0032403996915),19934
347,2.8449788,49.0032403996915,,Esso,,,,,,,77309.0,Monthyon,fuel,,Station de carburant,POINT (2.8449788 49.0032403996915),20059
347,2.8449788,49.0032403996915,,Esso,,,,,,,77309.0,Monthyon,fuel,,Station de carburant,POINT (2.8449788 49.0032403996915),20060
348,2.5480266,48.5528605998031,,,,,,,,,77447.0,Seine-Port,fuel,,Station de carburant,POINT (2.5480266 48.5528605998031),15699
348,2.5480266,48.5528605998031,,,,,,,,,77447.0,Seine-Port,fuel,,Station de carburant,POINT (2.5480266 48.5528605998031),15700
348,2.5480266,48.5528605998031,,,,,,,,,77447.0,Seine-Port,fuel,,Station de carburant,POINT (2.5480266 48.5528605998031),15825
348,2.5480266,48.5528605998031,,,,,,,,,77447.0,Seine-Port,fuel,,Station de carburant,POINT (2.5480266 48.5528605998031),15826
348,2.5480266,48.5528605998031,,,,,,,,,77447.0,Seine-Port,fuel,,Station de carburant,POINT (2.5480266 48.5528605998031),15951
348,2.5480266,48.5528605998031,,,,,,,,,77447.0,Seine-Port,fuel,,Station de carburant,POINT (2.5480266 48.5528605998031),15952
349,2.1290701,48.9432285997064,Total Access,Total Access,,yes,,yes,yes,,78396.0,Le Mesnil-le-Roi,fuel,,Station de carburant,POINT (2.1290701 48.9432285997064),9734
349,2.1290701,48.9432285997064,Total Access,Total Access,,yes,,yes,yes,,78396.0,Le Mesnil-le-Roi,fuel,,Station de carburant,POINT (2.1290701 48.9432285997064),9860
349,2.1290701,48.9432285997064,Total Access,Total Access,,yes,,yes,yes,,78396.0,Le Mesnil-le-Roi,fuel,,Station de carburant,POINT (2.1290701 48.9432285997064),9861
349,2.1290701,48.9432285997064,Total Access,Total Access,,yes,,yes,yes,,78396.0,Le Mesnil-le-Roi,fuel,,Station de carburant,POINT (2.1290701 48.9432285997064),9986
349,2.1290701,48.9432285997064,Total Access,Total Access,,yes,,yes,yes,,78396.0,Le Mesnil-le-Roi,fuel,,Station de carburant,POINT (2.1290701 48.9432285997064),9987
350,2.2731057,49.1377059996583,Intermarché Super,Intermarché,Groupement des Mousquetaires,yes,,yes,yes,,95052.0,Beaumont-sur-Oise,fuel,,Station de carburant,POINT (2.2731057 49.1377059996583),11728
350,2.2731057,49.1377059996583,Intermarché Super,Intermarché,Groupement des Mousquetaires,yes,,yes,yes,,95052.0,Beaumont-sur-Oise,fuel,,Station de carburant,POINT (2.2731057 49.1377059996583),11729
350,2.2731057,49.1377059996583,Intermarché Super,Intermarché,Groupement des Mousquetaires,yes,,yes,yes,,95052.0,Beaumont-sur-Oise,fuel,,Station de carburant,POINT (2.2731057 49.1377059996583),11854
350,2.2731057,49.1377059996583,Intermarché Super,Intermarché,Groupement des Mousquetaires,yes,,yes,yes,,95052.0,Beaumont-sur-Oise,fuel,,Station de carburant,POINT (2.2731057 49.1377059996583),11855
350,2.2731057,49.1377059996583,Intermarché Super,Intermarché,Groupement des Mousquetaires,yes,,yes,yes,,95052.0,Beaumont-sur-Oise,fuel,,Station de carburant,POINT (2.2731057 49.1377059996583),11980
350,2.2731057,49.1377059996583,Intermarché Super,Intermarché,Groupement des Mousquetaires,yes,,yes,yes,,95052.0,Beaumont-sur-Oise,fuel,,Station de carburant,POINT (2.2731057 49.1377059996583),11981
351,2.2784948,48.9016234997167,Station Quai Joffre,,8 à Huit,yes,,yes,yes,,92026.0,Courbevoie,fuel,,Station de carburant,POINT (2.2784948 48.9016234997167),11880
351,2.2784948,48.9016234997167,Station Quai Joffre,,8 à Huit,yes,,yes,yes,,92026.0,Courbevoie,fuel,,Station de carburant,POINT (2.2784948 48.9016234997167),11881
351,2.2784948,48.9016234997167,Station Quai Joffre,,8 à Huit,yes,,yes,yes,,92026.0,Courbevoie,fuel,,Station de carburant,POINT (2.2784948 48.9016234997167),12006
351,2.2784948,48.9016234997167,Station Quai Joffre,,8 à Huit,yes,,yes,yes,,92026.0,Courbevoie,fuel,,Station de carburant,POINT (2.2784948 48.9016234997167),12007
351,2.2784948,48.9016234997167,Station Quai Joffre,,8 à Huit,yes,,yes,yes,,92026.0,Courbevoie,fuel,,Station de carburant,POINT (2.2784948 48.9016234997167),12133
352,2.3596248,48.8503952997294,,,,,,,,,75056.0,Paris,fuel,,Station de carburant,POINT (2.3596248 48.8503952997294),13020
352,2.3596248,48.8503952997294,,,,,,,,,75056.0,Paris,fuel,,Station de carburant,POINT (2.3596248 48.8503952997294),13021
352,2.3596248,48.8503952997294,,,,,,,,,75056.0,Paris,fuel,,Station de carburant,POINT (2.3596248 48.8503952997294),13146
352,2.3596248,48.8503952997294,,,,,,,,,75056.0,Paris,fuel,,Station de carburant,POINT (2.3596248 48.8503952997294),13147
352,2.3596248,48.8503952997294,,,,,,,,,75056.0,Paris,fuel,,Station de carburant,POINT (2.3596248 48.8503952997294),13272
352,2.3596248,48.8503952997294,,,,,,,,,75056.0,Paris,fuel,,Station de carburant,POINT (2.3596248 48.8503952997294),13273
353,2.2267355,48.9296549997098,SMG,,,,,,,,95063.0,Bezons,fuel,,Station de carburant,POINT (2.2267355 48.9296549997098),11122
353,2.2267355,48.9296549997098,SMG,,,,,,,,95063.0,Bezons,fuel,,Station de carburant,POINT (2.2267355 48.9296549997098),11247
353,2.2267355,48.9296549997098,SMG,,,,,,,,95063.0,Bezons,fuel,,Station de carburant,POINT (2.2267355 48.9296549997098),11248
353,2.2267355,48.9296549997098,SMG,,,,,,,,95063.0,Bezons,fuel,,Station de carburant,POINT (2.2267355 48.9296549997098),11373
353,2.2267355,48.9296549997098,SMG,,,,,,,,95063.0,Bezons,fuel,,Station de carburant,POINT (2.2267355 48.9296549997098),11374
354,2.3430255,48.7055797997654,Leclerc Carburants,E. Leclerc,,yes,yes,yes,yes,,91432.0,Morangis,fuel,,Station de carburant,POINT (2.3430255 48.7055797997654),12784
354,2.3430255,48.7055797997654,Leclerc Carburants,E. Leclerc,,yes,yes,yes,yes,,91432.0,Morangis,fuel,,Station de carburant,POINT (2.3430255 48.7055797997654),12785
354,2.3430255,48.7055797997654,Leclerc Carburants,E. Leclerc,,yes,yes,yes,yes,,91432.0,Morangis,fuel,,Station de carburant,POINT (2.3430255 48.7055797997654),12910
354,2.3430255,48.7055797997654,Leclerc Carburants,E. Leclerc,,yes,yes,yes,yes,,91432.0,Morangis,fuel,,Station de carburant,POINT (2.3430255 48.7055797997654),12911
354,2.3430255,48.7055797997654,Leclerc Carburants,E. Leclerc,,yes,yes,yes,yes,,91432.0,Morangis,fuel,,Station de carburant,POINT (2.3430255 48.7055797997654),13036
354,2.3430255,48.7055797997654,Leclerc Carburants,E. Leclerc,,yes,yes,yes,yes,,91432.0,Morangis,fuel,,Station de carburant,POINT (2.3430255 48.7055797997654),13037
355,2.3755653,48.8649045997258,Avia République,Avia,Avia,,,,,,75056.0,Paris,fuel,,Station de carburant,POINT (2.3755653 48.8649045997258),13270
355,2.3755653,48.8649045997258,Avia République,Avia,Avia,,,,,,75056.0,Paris,fuel,,Station de carburant,POINT (2.3755653 48.8649045997258),13271
355,2.3755653,48.8649045997258,Avia République,Avia,Avia,,,,,,75056.0,Paris,fuel,,Station de carburant,POINT (2.3755653 48.8649045997258),13396
355,2.3755653,48.8649045997258,Avia République,Avia,Avia,,,,,,75056.0,Paris,fuel,,Station de carburant,POINT (2.3755653 48.8649045997258),13397
355,2.3755653,48.8649045997258,Avia République,Avia,Avia,,,,,,75056.0,Paris,fuel,,Station de carburant,POINT (2.3755653 48.8649045997258),13523
356,2.66605,48.5498127998039,BP,BP,BP,yes,,yes,yes,,77288.0,Melun,fuel,,Station de carburant,POINT (2.66605 48.5498127998039),17338
356,2.66605,48.5498127998039,BP,BP,BP,yes,,yes,yes,,77288.0,Melun,fuel,,Station de carburant,POINT (2.66605 48.5498127998039),17463
356,2.66605,48.5498127998039,BP,BP,BP,yes,,yes,yes,,77288.0,Melun,fuel,,Station de carburant,POINT (2.66605 48.5498127998039),17464
356,2.66605,48.5498127998039,BP,BP,BP,yes,,yes,yes,,77288.0,Melun,fuel,,Station de carburant,POINT (2.66605 48.5498127998039),17590
357,2.4205805,48.731324999759,,,,,,,,yes,94077.0,Villeneuve-le-Roi,fuel,,Station de carburant,POINT (2.4205805 48.731324999759),13915
357,2.4205805,48.731324999759,,,,,,,,yes,94077.0,Villeneuve-le-Roi,fuel,,Station de carburant,POINT (2.4205805 48.731324999759),13916
357,2.4205805,48.731324999759,,,,,,,,yes,94077.0,Villeneuve-le-Roi,fuel,,Station de carburant,POINT (2.4205805 48.731324999759),14041
357,2.4205805,48.731324999759,,,,,,,,yes,94077.0,Villeneuve-le-Roi,fuel,,Station de carburant,POINT (2.4205805 48.731324999759),14042
357,2.4205805,48.731324999759,,,,,,,,yes,94077.0,Villeneuve-le-Roi,fuel,,Station de carburant,POINT (2.4205805 48.731324999759),14168
358,2.3641281,48.7589195997521,,Engie,Engie,,,,,,94021.0,Chevilly-Larue,fuel,,Station de carburant,POINT (2.3641281 48.7589195997521),13031
358,2.3641281,48.7589195997521,,Engie,Engie,,,,,,94021.0,Chevilly-Larue,fuel,,Station de carburant,POINT (2.3641281 48.7589195997521),13156
358,2.3641281,48.7589195997521,,Engie,Engie,,,,,,94021.0,Chevilly-Larue,fuel,,Station de carburant,POINT (2.3641281 48.7589195997521),13157
358,2.3641281,48.7589195997521,,Engie,Engie,,,,,,94021.0,Chevilly-Larue,fuel,,Station de carburant,POINT (2.3641281 48.7589195997521),13282
358,2.3641281,48.7589195997521,,Engie,Engie,,,,,,94021.0,Chevilly-Larue,fuel,,Station de carburant,POINT (2.3641281 48.7589195997521),13283
359,2.1456105,48.8588974997273,BP,BP,BP,yes,,yes,yes,,78126.0,La Celle-Saint-Cloud,fuel,,Station de carburant,POINT (2.1456105 48.8588974997273),9995
359,2.1456105,48.8588974997273,BP,BP,BP,yes,,yes,yes,,78126.0,La Celle-Saint-Cloud,fuel,,Station de carburant,POINT (2.1456105 48.8588974997273),9996
359,2.1456105,48.8588974997273,BP,BP,BP,yes,,yes,yes,,78126.0,La Celle-Saint-Cloud,fuel,,Station de carburant,POINT (2.1456105 48.8588974997273),10121
359,2.1456105,48.8588974997273,BP,BP,BP,yes,,yes,yes,,78126.0,La Celle-Saint-Cloud,fuel,,Station de carburant,POINT (2.1456105 48.8588974997273),10122
359,2.1456105,48.8588974997273,BP,BP,BP,yes,,yes,yes,,78126.0,La Celle-Saint-Cloud,fuel,,Station de carburant,POINT (2.1456105 48.8588974997273),10247
359,2.1456105,48.8588974997273,BP,BP,BP,yes,,yes,yes,,78126.0,La Celle-Saint-Cloud,fuel,,Station de carburant,POINT (2.1456105 48.8588974997273),10248
360,2.6543291,48.5188086998115,Total Access,Total Access,,yes,,yes,yes,yes,77152.0,Dammarie-les-Lys,fuel,,Station de carburant,POINT (2.6543291 48.5188086998115),17215
360,2.6543291,48.5188086998115,Total Access,Total Access,,yes,,yes,yes,yes,77152.0,Dammarie-les-Lys,fuel,,Station de carburant,POINT (2.6543291 48.5188086998115),17216
360,2.6543291,48.5188086998115,Total Access,Total Access,,yes,,yes,yes,yes,77152.0,Dammarie-les-Lys,fuel,,Station de carburant,POINT (2.6543291 48.5188086998115),17341
360,2.6543291,48.5188086998115,Total Access,Total Access,,yes,,yes,yes,yes,77152.0,Dammarie-les-Lys,fuel,,Station de carburant,POINT (2.6543291 48.5188086998115),17342
360,2.6543291,48.5188086998115,Total Access,Total Access,,yes,,yes,yes,yes,77152.0,Dammarie-les-Lys,fuel,,Station de carburant,POINT (2.6543291 48.5188086998115),17467
361,2.6539042,48.5226998998106,Relais La Rochette Melun,Total Access,,yes,,yes,yes,,77389.0,La Rochette,fuel,,Station de carburant,POINT (2.6539042 48.5226998998106),17215
361,2.6539042,48.5226998998106,Relais La Rochette Melun,Total Access,,yes,,yes,yes,,77389.0,La Rochette,fuel,,Station de carburant,POINT (2.6539042 48.5226998998106),17341
361,2.6539042,48.5226998998106,Relais La Rochette Melun,Total Access,,yes,,yes,yes,,77389.0,La Rochette,fuel,,Station de carburant,POINT (2.6539042 48.5226998998106),17467
362,3.0089276,48.5582534998018,,,,,,,,,77327.0,Nangis,fuel,,Station de carburant,POINT (3.0089276 48.5582534998018),22125
362,3.0089276,48.5582534998018,,,,,,,,,77327.0,Nangis,fuel,,Station de carburant,POINT (3.0089276 48.5582534998018),22251
362,3.0089276,48.5582534998018,,,,,,,,,77327.0,Nangis,fuel,,Station de carburant,POINT (3.0089276 48.5582534998018),22252
362,3.0089276,48.5582534998018,,,,,,,,,77327.0,Nangis,fuel,,Station de carburant,POINT (3.0089276 48.5582534998018),22377
363,2.3222062,48.8873384997202,Elan,Elan,,,,,,,75056.0,Paris,fuel,,Station de carburant,POINT (2.3222062 48.8873384997202),12512
363,2.3222062,48.8873384997202,Elan,Elan,,,,,,,75056.0,Paris,fuel,,Station de carburant,POINT (2.3222062 48.8873384997202),12513
363,2.3222062,48.8873384997202,Elan,Elan,,,,,,,75056.0,Paris,fuel,,Station de carburant,POINT (2.3222062 48.8873384997202),12638
363,2.3222062,48.8873384997202,Elan,Elan,,,,,,,75056.0,Paris,fuel,,Station de carburant,POINT (2.3222062 48.8873384997202),12639
363,2.3222062,48.8873384997202,Elan,Elan,,,,,,,75056.0,Paris,fuel,,Station de carburant,POINT (2.3222062 48.8873384997202),12764
364,2.5317108,48.9072391997153,E. Leclerc,E.Leclerc,,yes,yes,yes,yes,,93014.0,Clichy-sous-Bois,fuel,,Station de carburant,POINT (2.5317108 48.9072391997153),15408
364,2.5317108,48.9072391997153,E. Leclerc,E.Leclerc,,yes,yes,yes,yes,,93014.0,Clichy-sous-Bois,fuel,,Station de carburant,POINT (2.5317108 48.9072391997153),15534
364,2.5317108,48.9072391997153,E. Leclerc,E.Leclerc,,yes,yes,yes,yes,,93014.0,Clichy-sous-Bois,fuel,,Station de carburant,POINT (2.5317108 48.9072391997153),15535
364,2.5317108,48.9072391997153,E. Leclerc,E.Leclerc,,yes,yes,yes,yes,,93014.0,Clichy-sous-Bois,fuel,,Station de carburant,POINT (2.5317108 48.9072391997153),15660
365,2.3508998,48.6513312997788,S.A.R.L Gad,Elf,Total,,,,,,91434.0,Morsang-sur-Orge,fuel,,Station de carburant,POINT (2.3508998 48.6513312997788),12916
365,2.3508998,48.6513312997788,S.A.R.L Gad,Elf,Total,,,,,,91434.0,Morsang-sur-Orge,fuel,,Station de carburant,POINT (2.3508998 48.6513312997788),12917
365,2.3508998,48.6513312997788,S.A.R.L Gad,Elf,Total,,,,,,91434.0,Morsang-sur-Orge,fuel,,Station de carburant,POINT (2.3508998 48.6513312997788),13042
365,2.3508998,48.6513312997788,S.A.R.L Gad,Elf,Total,,,,,,91434.0,Morsang-sur-Orge,fuel,,Station de carburant,POINT (2.3508998 48.6513312997788),13043
365,2.3508998,48.6513312997788,S.A.R.L Gad,Elf,Total,,,,,,91434.0,Morsang-sur-Orge,fuel,,Station de carburant,POINT (2.3508998 48.6513312997788),13168
365,2.3508998,48.6513312997788,S.A.R.L Gad,Elf,Total,,,,,,91434.0,Morsang-sur-Orge,fuel,,Station de carburant,POINT (2.3508998 48.6513312997788),13169
366,2.7880589,49.0755035996736,,,,,,,,,77430.0,Saint-Pathus,fuel,,Station de carburant,POINT (2.7880589 49.0755035996736),19043
366,2.7880589,49.0755035996736,,,,,,,,,77430.0,Saint-Pathus,fuel,,Station de carburant,POINT (2.7880589 49.0755035996736),19044
366,2.7880589,49.0755035996736,,,,,,,,,77430.0,Saint-Pathus,fuel,,Station de carburant,POINT (2.7880589 49.0755035996736),19169
366,2.7880589,49.0755035996736,,,,,,,,,77430.0,Saint-Pathus,fuel,,Station de carburant,POINT (2.7880589 49.0755035996736),19170
367,2.8721902,48.9601827997022,,BP,,yes,,yes,yes,,77284.0,Meaux,fuel,,Station de carburant,POINT (2.8721902 48.9601827997022),20190
367,2.8721902,48.9601827997022,,BP,,yes,,yes,yes,,77284.0,Meaux,fuel,,Station de carburant,POINT (2.8721902 48.9601827997022),20191
367,2.8721902,48.9601827997022,,BP,,yes,,yes,yes,,77284.0,Meaux,fuel,,Station de carburant,POINT (2.8721902 48.9601827997022),20316
