,X,Y,name,access,changing_table,wheelchair,drinking_water,com_insee,com_nom,Type,type,Type_détaillé,geometry,0
2153,2.22049355322365,48.7810496219437,centre commercial vélizy 2,Missing,Missing,yes,Missing,78640.0,vélizy-villacoublay,toilets,toilettes_erp,Missing,POINT (2.22049355322365 48.7810496219437),11138
2153,2.22049355322365,48.7810496219437,centre commercial vélizy 2,Missing,Missing,yes,Missing,78640.0,vélizy-villacoublay,toilets,toilettes_erp,Missing,POINT (2.22049355322365 48.7810496219437),11139
2153,2.22049355322365,48.7810496219437,centre commercial vélizy 2,Missing,Missing,yes,Missing,78640.0,vélizy-villacoublay,toilets,toilettes_erp,Missing,POINT (2.22049355322365 48.7810496219437),11264
2153,2.22049355322365,48.7810496219437,centre commercial vélizy 2,Missing,Missing,yes,Missing,78640.0,vélizy-villacoublay,toilets,toilettes_erp,Missing,POINT (2.22049355322365 48.7810496219437),11265
2154,2.23364426828869,48.9749822790662,club naturiste air et soleil,customers,Missing,Missing,Missing,95252.0,franconville,toilets,toilettes_erp,Payant,POINT (2.23364426828869 48.9749822790662),11242
2154,2.23364426828869,48.9749822790662,club naturiste air et soleil,customers,Missing,Missing,Missing,95252.0,franconville,toilets,toilettes_erp,Payant,POINT (2.23364426828869 48.9749822790662),11243
2154,2.23364426828869,48.9749822790662,club naturiste air et soleil,customers,Missing,Missing,Missing,95252.0,franconville,toilets,toilettes_erp,Payant,POINT (2.23364426828869 48.9749822790662),11368
2154,2.23364426828869,48.9749822790662,club naturiste air et soleil,customers,Missing,Missing,Missing,95252.0,franconville,toilets,toilettes_erp,Payant,POINT (2.23364426828869 48.9749822790662),11369
2154,2.23364426828869,48.9749822790662,club naturiste air et soleil,customers,Missing,Missing,Missing,95252.0,franconville,toilets,toilettes_erp,Payant,POINT (2.23364426828869 48.9749822790662),11494
2154,2.23364426828869,48.9749822790662,club naturiste air et soleil,customers,Missing,Missing,Missing,95252.0,franconville,toilets,toilettes_erp,Payant,POINT (2.23364426828869 48.9749822790662),11495
2155,2.36286161810239,48.8115743698363,centre commercial okabé,Missing,Missing,Missing,Missing,94043.0,le kremlin-bicêtre,toilets,toilettes_erp,Missing,POINT (2.36286161810239 48.8115743698363),13025
2155,2.36286161810239,48.8115743698363,centre commercial okabé,Missing,Missing,Missing,Missing,94043.0,le kremlin-bicêtre,toilets,toilettes_erp,Missing,POINT (2.36286161810239 48.8115743698363),13150
2155,2.36286161810239,48.8115743698363,centre commercial okabé,Missing,Missing,Missing,Missing,94043.0,le kremlin-bicêtre,toilets,toilettes_erp,Missing,POINT (2.36286161810239 48.8115743698363),13151
2155,2.36286161810239,48.8115743698363,centre commercial okabé,Missing,Missing,Missing,Missing,94043.0,le kremlin-bicêtre,toilets,toilettes_erp,Missing,POINT (2.36286161810239 48.8115743698363),13276
2155,2.36286161810239,48.8115743698363,centre commercial okabé,Missing,Missing,Missing,Missing,94043.0,le kremlin-bicêtre,toilets,toilettes_erp,Missing,POINT (2.36286161810239 48.8115743698363),13277
2156,2.58647168487803,48.866809917811,Missing,Missing,Missing,yes,Missing,77108.0,chelles,toilets,toilettes_publiques,Gratuit,POINT (2.58647168487803 48.866809917811),16169
2156,2.58647168487803,48.866809917811,Missing,Missing,Missing,yes,Missing,77108.0,chelles,toilets,toilettes_publiques,Gratuit,POINT (2.58647168487803 48.866809917811),16294
2156,2.58647168487803,48.866809917811,Missing,Missing,Missing,yes,Missing,77108.0,chelles,toilets,toilettes_publiques,Gratuit,POINT (2.58647168487803 48.866809917811),16295
2156,2.58647168487803,48.866809917811,Missing,Missing,Missing,yes,Missing,77108.0,chelles,toilets,toilettes_publiques,Gratuit,POINT (2.58647168487803 48.866809917811),16420
2156,2.58647168487803,48.866809917811,Missing,Missing,Missing,yes,Missing,77108.0,chelles,toilets,toilettes_publiques,Gratuit,POINT (2.58647168487803 48.866809917811),16421
2157,2.44343493342819,48.9411791288585,centre commercial plein air,Missing,Missing,Missing,Missing,93007.0,le blanc-mesnil,toilets,toilettes_erp,Missing,POINT (2.44343493342819 48.9411791288585),14144
2157,2.44343493342819,48.9411791288585,centre commercial plein air,Missing,Missing,Missing,Missing,93007.0,le blanc-mesnil,toilets,toilettes_erp,Missing,POINT (2.44343493342819 48.9411791288585),14270
2157,2.44343493342819,48.9411791288585,centre commercial plein air,Missing,Missing,Missing,Missing,93007.0,le blanc-mesnil,toilets,toilettes_erp,Missing,POINT (2.44343493342819 48.9411791288585),14271
2157,2.44343493342819,48.9411791288585,centre commercial plein air,Missing,Missing,Missing,Missing,93007.0,le blanc-mesnil,toilets,toilettes_erp,Missing,POINT (2.44343493342819 48.9411791288585),14396
2157,2.44343493342819,48.9411791288585,centre commercial plein air,Missing,Missing,Missing,Missing,93007.0,le blanc-mesnil,toilets,toilettes_erp,Missing,POINT (2.44343493342819 48.9411791288585),14397
2158,2.84259691824416,48.8842537501087,total,Missing,Missing,Missing,Missing,77413.0,saint-germain-sur-morin,toilets,toilettes_erp,Missing,POINT (2.84259691824416 48.8842537501087),19820
2158,2.84259691824416,48.8842537501087,total,Missing,Missing,Missing,Missing,77413.0,saint-germain-sur-morin,toilets,toilettes_erp,Missing,POINT (2.84259691824416 48.8842537501087),19821
2158,2.84259691824416,48.8842537501087,total,Missing,Missing,Missing,Missing,77413.0,saint-germain-sur-morin,toilets,toilettes_erp,Missing,POINT (2.84259691824416 48.8842537501087),19946
2158,2.84259691824416,48.8842537501087,total,Missing,Missing,Missing,Missing,77413.0,saint-germain-sur-morin,toilets,toilettes_erp,Missing,POINT (2.84259691824416 48.8842537501087),19947
2158,2.84259691824416,48.8842537501087,total,Missing,Missing,Missing,Missing,77413.0,saint-germain-sur-morin,toilets,toilettes_erp,Missing,POINT (2.84259691824416 48.8842537501087),20073
2159,2.32930174999939,48.7359871997624,Missing,Missing,Missing,yes,Missing,91689.0,wissous,toilets,toilettes_publiques,Gratuit,POINT (2.32930174999939 48.7359871997624),12655
2159,2.32930174999939,48.7359871997624,Missing,Missing,Missing,yes,Missing,91689.0,wissous,toilets,toilettes_publiques,Gratuit,POINT (2.32930174999939 48.7359871997624),12656
2159,2.32930174999939,48.7359871997624,Missing,Missing,Missing,yes,Missing,91689.0,wissous,toilets,toilettes_publiques,Gratuit,POINT (2.32930174999939 48.7359871997624),12781
2159,2.32930174999939,48.7359871997624,Missing,Missing,Missing,yes,Missing,91689.0,wissous,toilets,toilettes_publiques,Gratuit,POINT (2.32930174999939 48.7359871997624),12782
2159,2.32930174999939,48.7359871997624,Missing,Missing,Missing,yes,Missing,91689.0,wissous,toilets,toilettes_publiques,Gratuit,POINT (2.32930174999939 48.7359871997624),12907
2160,2.26832119211372,48.8582512387746,Missing,yes,Missing,no,Missing,75056.0,paris,toilets,toilettes_publiques,Gratuit,POINT (2.26832119211372 48.8582512387746),11759
2160,2.26832119211372,48.8582512387746,Missing,yes,Missing,no,Missing,75056.0,paris,toilets,toilettes_publiques,Gratuit,POINT (2.26832119211372 48.8582512387746),11760
2160,2.26832119211372,48.8582512387746,Missing,yes,Missing,no,Missing,75056.0,paris,toilets,toilettes_publiques,Gratuit,POINT (2.26832119211372 48.8582512387746),11885
2160,2.26832119211372,48.8582512387746,Missing,yes,Missing,no,Missing,75056.0,paris,toilets,toilettes_publiques,Gratuit,POINT (2.26832119211372 48.8582512387746),11886
2160,2.26832119211372,48.8582512387746,Missing,yes,Missing,no,Missing,75056.0,paris,toilets,toilettes_publiques,Gratuit,POINT (2.26832119211372 48.8582512387746),12012
2161,2.32101651732997,48.7058451026883,Missing,Missing,Missing,Missing,Missing,91161.0,chilly-mazarin,toilets,toilettes_publiques,Missing,POINT (2.32101651732997 48.7058451026883),12532
2161,2.32101651732997,48.7058451026883,Missing,Missing,Missing,Missing,Missing,91161.0,chilly-mazarin,toilets,toilettes_publiques,Missing,POINT (2.32101651732997 48.7058451026883),12533
2161,2.32101651732997,48.7058451026883,Missing,Missing,Missing,Missing,Missing,91161.0,chilly-mazarin,toilets,toilettes_publiques,Missing,POINT (2.32101651732997 48.7058451026883),12658
2161,2.32101651732997,48.7058451026883,Missing,Missing,Missing,Missing,Missing,91161.0,chilly-mazarin,toilets,toilettes_publiques,Missing,POINT (2.32101651732997 48.7058451026883),12659
2162,2.29631885725106,48.7056071402591,intermarché,Missing,Missing,Missing,Missing,91161.0,chilly-mazarin,toilets,toilettes_erp,Missing,POINT (2.29631885725106 48.7056071402591),12154
2162,2.29631885725106,48.7056071402591,intermarché,Missing,Missing,Missing,Missing,91161.0,chilly-mazarin,toilets,toilettes_erp,Missing,POINT (2.29631885725106 48.7056071402591),12155
2162,2.29631885725106,48.7056071402591,intermarché,Missing,Missing,Missing,Missing,91161.0,chilly-mazarin,toilets,toilettes_erp,Missing,POINT (2.29631885725106 48.7056071402591),12280
2162,2.29631885725106,48.7056071402591,intermarché,Missing,Missing,Missing,Missing,91161.0,chilly-mazarin,toilets,toilettes_erp,Missing,POINT (2.29631885725106 48.7056071402591),12281
2162,2.29631885725106,48.7056071402591,intermarché,Missing,Missing,Missing,Missing,91161.0,chilly-mazarin,toilets,toilettes_erp,Missing,POINT (2.29631885725106 48.7056071402591),12406
2162,2.29631885725106,48.7056071402591,intermarché,Missing,Missing,Missing,Missing,91161.0,chilly-mazarin,toilets,toilettes_erp,Missing,POINT (2.29631885725106 48.7056071402591),12407
2163,2.37464314199229,48.7548630972175,station bp,Missing,Missing,Missing,Missing,94073.0,thiais,toilets,toilettes_erp,Missing,POINT (2.37464314199229 48.7548630972175),13283
2163,2.37464314199229,48.7548630972175,station bp,Missing,Missing,Missing,Missing,94073.0,thiais,toilets,toilettes_erp,Missing,POINT (2.37464314199229 48.7548630972175),13284
2163,2.37464314199229,48.7548630972175,station bp,Missing,Missing,Missing,Missing,94073.0,thiais,toilets,toilettes_erp,Missing,POINT (2.37464314199229 48.7548630972175),13409
2163,2.37464314199229,48.7548630972175,station bp,Missing,Missing,Missing,Missing,94073.0,thiais,toilets,toilettes_erp,Missing,POINT (2.37464314199229 48.7548630972175),13410
2163,2.37464314199229,48.7548630972175,station bp,Missing,Missing,Missing,Missing,94073.0,thiais,toilets,toilettes_erp,Missing,POINT (2.37464314199229 48.7548630972175),13535
2164,2.14980952414972,48.818564510533,total,Missing,Missing,Missing,Missing,78646.0,versailles,toilets,toilettes_erp,Missing,POINT (2.14980952414972 48.818564510533),10126
2164,2.14980952414972,48.818564510533,total,Missing,Missing,Missing,Missing,78646.0,versailles,toilets,toilettes_erp,Missing,POINT (2.14980952414972 48.818564510533),10252
2164,2.14980952414972,48.818564510533,total,Missing,Missing,Missing,Missing,78646.0,versailles,toilets,toilettes_erp,Missing,POINT (2.14980952414972 48.818564510533),10253
2164,2.14980952414972,48.818564510533,total,Missing,Missing,Missing,Missing,78646.0,versailles,toilets,toilettes_erp,Missing,POINT (2.14980952414972 48.818564510533),10378
2165,2.4728661710032,48.4429472081637,Missing,customers,Missing,Missing,Missing,91180.0,courances,toilets,toilettes_publiques,Missing,POINT (2.4728661710032 48.4429472081637),14703
2165,2.4728661710032,48.4429472081637,Missing,customers,Missing,Missing,Missing,91180.0,courances,toilets,toilettes_publiques,Missing,POINT (2.4728661710032 48.4429472081637),14704
2165,2.4728661710032,48.4429472081637,Missing,customers,Missing,Missing,Missing,91180.0,courances,toilets,toilettes_publiques,Missing,POINT (2.4728661710032 48.4429472081637),14829
2165,2.4728661710032,48.4429472081637,Missing,customers,Missing,Missing,Missing,91180.0,courances,toilets,toilettes_publiques,Missing,POINT (2.4728661710032 48.4429472081637),14830
2166,2.21442157288403,48.680259745801,Missing,no,Missing,Missing,yes,91666.0,villejust,toilets,toilettes_publiques,Missing,POINT (2.21442157288403 48.680259745801),11023
2166,2.21442157288403,48.680259745801,Missing,no,Missing,Missing,yes,91666.0,villejust,toilets,toilettes_publiques,Missing,POINT (2.21442157288403 48.680259745801),11024
2166,2.21442157288403,48.680259745801,Missing,no,Missing,Missing,yes,91666.0,villejust,toilets,toilettes_publiques,Missing,POINT (2.21442157288403 48.680259745801),11149
2166,2.21442157288403,48.680259745801,Missing,no,Missing,Missing,yes,91666.0,villejust,toilets,toilettes_publiques,Missing,POINT (2.21442157288403 48.680259745801),11150
2166,2.21442157288403,48.680259745801,Missing,no,Missing,Missing,yes,91666.0,villejust,toilets,toilettes_publiques,Missing,POINT (2.21442157288403 48.680259745801),11275
2166,2.21442157288403,48.680259745801,Missing,no,Missing,Missing,yes,91666.0,villejust,toilets,toilettes_publiques,Missing,POINT (2.21442157288403 48.680259745801),11276
2167,2.13997988578828,48.8753878063637,Missing,Missing,Missing,Missing,Missing,78190.0,croissy-sur-seine,toilets,toilettes_erp,Missing,POINT (2.13997988578828 48.8753878063637),9993
2167,2.13997988578828,48.8753878063637,Missing,Missing,Missing,Missing,Missing,78190.0,croissy-sur-seine,toilets,toilettes_erp,Missing,POINT (2.13997988578828 48.8753878063637),9994
2167,2.13997988578828,48.8753878063637,Missing,Missing,Missing,Missing,Missing,78190.0,croissy-sur-seine,toilets,toilettes_erp,Missing,POINT (2.13997988578828 48.8753878063637),10119
2167,2.13997988578828,48.8753878063637,Missing,Missing,Missing,Missing,Missing,78190.0,croissy-sur-seine,toilets,toilettes_erp,Missing,POINT (2.13997988578828 48.8753878063637),10120
2168,2.80615701462626,48.5834883250657,Missing,yes,no,limited,yes,77082.0,champeaux,toilets,toilettes_publiques,Gratuit,POINT (2.80615701462626 48.5834883250657),19350
2168,2.80615701462626,48.5834883250657,Missing,yes,no,limited,yes,77082.0,champeaux,toilets,toilettes_publiques,Gratuit,POINT (2.80615701462626 48.5834883250657),19351
2168,2.80615701462626,48.5834883250657,Missing,yes,no,limited,yes,77082.0,champeaux,toilets,toilettes_publiques,Gratuit,POINT (2.80615701462626 48.5834883250657),19476
2168,2.80615701462626,48.5834883250657,Missing,yes,no,limited,yes,77082.0,champeaux,toilets,toilettes_publiques,Gratuit,POINT (2.80615701462626 48.5834883250657),19477
2168,2.80615701462626,48.5834883250657,Missing,yes,no,limited,yes,77082.0,champeaux,toilets,toilettes_publiques,Gratuit,POINT (2.80615701462626 48.5834883250657),19602
2169,2.3248562323993,48.8206570218821,total,Missing,Missing,Missing,Missing,75056.0,paris,toilets,toilettes_erp,Missing,POINT (2.3248562323993 48.8206570218821),12520
2169,2.3248562323993,48.8206570218821,total,Missing,Missing,Missing,Missing,75056.0,paris,toilets,toilettes_erp,Missing,POINT (2.3248562323993 48.8206570218821),12645
2169,2.3248562323993,48.8206570218821,total,Missing,Missing,Missing,Missing,75056.0,paris,toilets,toilettes_erp,Missing,POINT (2.3248562323993 48.8206570218821),12646
2169,2.3248562323993,48.8206570218821,total,Missing,Missing,Missing,Missing,75056.0,paris,toilets,toilettes_erp,Missing,POINT (2.3248562323993 48.8206570218821),12772
2170,2.35493844746802,48.8185812441675,Missing,yes,Missing,yes,Missing,75056.0,paris,toilets,toilettes_publiques,Gratuit,POINT (2.35493844746802 48.8185812441675),12898
2170,2.35493844746802,48.8185812441675,Missing,yes,Missing,yes,Missing,75056.0,paris,toilets,toilettes_publiques,Gratuit,POINT (2.35493844746802 48.8185812441675),13024
2170,2.35493844746802,48.8185812441675,Missing,yes,Missing,yes,Missing,75056.0,paris,toilets,toilettes_publiques,Gratuit,POINT (2.35493844746802 48.8185812441675),13025
2170,2.35493844746802,48.8185812441675,Missing,yes,Missing,yes,Missing,75056.0,paris,toilets,toilettes_publiques,Gratuit,POINT (2.35493844746802 48.8185812441675),13150
2171,2.30565420918917,48.8279374839323,Missing,Missing,no,yes,yes,75056.0,paris,toilets,toilettes_publiques,Gratuit,POINT (2.30565420918917 48.8279374839323),12267
2171,2.30565420918917,48.8279374839323,Missing,Missing,no,yes,yes,75056.0,paris,toilets,toilettes_publiques,Gratuit,POINT (2.30565420918917 48.8279374839323),12393
2171,2.30565420918917,48.8279374839323,Missing,Missing,no,yes,yes,75056.0,paris,toilets,toilettes_publiques,Gratuit,POINT (2.30565420918917 48.8279374839323),12519
2172,2.34283013606308,48.8628172228102,bourse de commerce — pinault collection,customers,Missing,designated,Missing,75056.0,paris,toilets,toilettes_erp,Payant,POINT (2.34283013606308 48.8628172228102),12767
2172,2.34283013606308,48.8628172228102,bourse de commerce — pinault collection,customers,Missing,designated,Missing,75056.0,paris,toilets,toilettes_erp,Payant,POINT (2.34283013606308 48.8628172228102),12893
2172,2.34283013606308,48.8628172228102,bourse de commerce — pinault collection,customers,Missing,designated,Missing,75056.0,paris,toilets,toilettes_erp,Payant,POINT (2.34283013606308 48.8628172228102),12894
2172,2.34283013606308,48.8628172228102,bourse de commerce — pinault collection,customers,Missing,designated,Missing,75056.0,paris,toilets,toilettes_erp,Payant,POINT (2.34283013606308 48.8628172228102),13019
2173,2.77894313814194,48.8729329648752,Missing,Missing,Missing,yes,Missing,77111.0,chessy,toilets,toilettes_publiques,Missing,POINT (2.77894313814194 48.8729329648752),18940
2173,2.77894313814194,48.8729329648752,Missing,Missing,Missing,yes,Missing,77111.0,chessy,toilets,toilettes_publiques,Missing,POINT (2.77894313814194 48.8729329648752),19066
2173,2.77894313814194,48.8729329648752,Missing,Missing,Missing,yes,Missing,77111.0,chessy,toilets,toilettes_publiques,Missing,POINT (2.77894313814194 48.8729329648752),19192
2174,2.47030082654491,49.0155936672881,total grand pré,Missing,Missing,Missing,Missing,95280.0,goussainville,toilets,toilettes_erp,Missing,POINT (2.47030082654491 49.0155936672881),14514
2174,2.47030082654491,49.0155936672881,total grand pré,Missing,Missing,Missing,Missing,95280.0,goussainville,toilets,toilettes_erp,Missing,POINT (2.47030082654491 49.0155936672881),14640
2174,2.47030082654491,49.0155936672881,total grand pré,Missing,Missing,Missing,Missing,95280.0,goussainville,toilets,toilettes_erp,Missing,POINT (2.47030082654491 49.0155936672881),14641
2174,2.47030082654491,49.0155936672881,total grand pré,Missing,Missing,Missing,Missing,95280.0,goussainville,toilets,toilettes_erp,Missing,POINT (2.47030082654491 49.0155936672881),14766
2175,2.35946997275105,48.8316280489504,total access,Missing,Missing,Missing,Missing,75056.0,paris,toilets,toilettes_erp,Missing,POINT (2.35946997275105 48.8316280489504),13022
2175,2.35946997275105,48.8316280489504,total access,Missing,Missing,Missing,Missing,75056.0,paris,toilets,toilettes_erp,Missing,POINT (2.35946997275105 48.8316280489504),13023
2175,2.35946997275105,48.8316280489504,total access,Missing,Missing,Missing,Missing,75056.0,paris,toilets,toilettes_erp,Missing,POINT (2.35946997275105 48.8316280489504),13148
2175,2.35946997275105,48.8316280489504,total access,Missing,Missing,Missing,Missing,75056.0,paris,toilets,toilettes_erp,Missing,POINT (2.35946997275105 48.8316280489504),13149
2175,2.35946997275105,48.8316280489504,total access,Missing,Missing,Missing,Missing,75056.0,paris,toilets,toilettes_erp,Missing,POINT (2.35946997275105 48.8316280489504),13274
2175,2.35946997275105,48.8316280489504,total access,Missing,Missing,Missing,Missing,75056.0,paris,toilets,toilettes_erp,Missing,POINT (2.35946997275105 48.8316280489504),13275
2176,2.26158994881331,48.7360088473011,bibliothèque hélène oudoux,Missing,Missing,Missing,Missing,91377.0,massy,toilets,toilettes_erp,Missing,POINT (2.26158994881331 48.7360088473011),11647
2176,2.26158994881331,48.7360088473011,bibliothèque hélène oudoux,Missing,Missing,Missing,Missing,91377.0,massy,toilets,toilettes_erp,Missing,POINT (2.26158994881331 48.7360088473011),11773
2176,2.26158994881331,48.7360088473011,bibliothèque hélène oudoux,Missing,Missing,Missing,Missing,91377.0,massy,toilets,toilettes_erp,Missing,POINT (2.26158994881331 48.7360088473011),11774
2176,2.26158994881331,48.7360088473011,bibliothèque hélène oudoux,Missing,Missing,Missing,Missing,91377.0,massy,toilets,toilettes_erp,Missing,POINT (2.26158994881331 48.7360088473011),11899
2177,2.14423078096467,48.5435796633823,Missing,Missing,Missing,Missing,Missing,91540.0,saint-chéron,toilets,toilettes_publiques,Missing,POINT (2.14423078096467 48.5435796633823),10030
2177,2.14423078096467,48.5435796633823,Missing,Missing,Missing,Missing,Missing,91540.0,saint-chéron,toilets,toilettes_publiques,Missing,POINT (2.14423078096467 48.5435796633823),10031
2177,2.14423078096467,48.5435796633823,Missing,Missing,Missing,Missing,Missing,91540.0,saint-chéron,toilets,toilettes_publiques,Missing,POINT (2.14423078096467 48.5435796633823),10156
2177,2.14423078096467,48.5435796633823,Missing,Missing,Missing,Missing,Missing,91540.0,saint-chéron,toilets,toilettes_publiques,Missing,POINT (2.14423078096467 48.5435796633823),10157
2177,2.14423078096467,48.5435796633823,Missing,Missing,Missing,Missing,Missing,91540.0,saint-chéron,toilets,toilettes_publiques,Missing,POINT (2.14423078096467 48.5435796633823),10282
2177,2.14423078096467,48.5435796633823,Missing,Missing,Missing,Missing,Missing,91540.0,saint-chéron,toilets,toilettes_publiques,Missing,POINT (2.14423078096467 48.5435796633823),10283
2178,2.30411882141678,48.8130190534436,Missing,Missing,Missing,Missing,Missing,92049.0,montrouge,toilets,toilettes_publiques,Missing,POINT (2.30411882141678 48.8130190534436),12268
2178,2.30411882141678,48.8130190534436,Missing,Missing,Missing,Missing,Missing,92049.0,montrouge,toilets,toilettes_publiques,Missing,POINT (2.30411882141678 48.8130190534436),12269
2178,2.30411882141678,48.8130190534436,Missing,Missing,Missing,Missing,Missing,92049.0,montrouge,toilets,toilettes_publiques,Missing,POINT (2.30411882141678 48.8130190534436),12394
2178,2.30411882141678,48.8130190534436,Missing,Missing,Missing,Missing,Missing,92049.0,montrouge,toilets,toilettes_publiques,Missing,POINT (2.30411882141678 48.8130190534436),12395
2178,2.30411882141678,48.8130190534436,Missing,Missing,Missing,Missing,Missing,92049.0,montrouge,toilets,toilettes_publiques,Missing,POINT (2.30411882141678 48.8130190534436),12521
2179,2.20164327142242,49.048125957107,Missing,Missing,Missing,Missing,Missing,95256.0,frépillon,toilets,toilettes_erp,Missing,POINT (2.20164327142242 49.048125957107),10856
2179,2.20164327142242,49.048125957107,Missing,Missing,Missing,Missing,Missing,95256.0,frépillon,toilets,toilettes_erp,Missing,POINT (2.20164327142242 49.048125957107),10857
2179,2.20164327142242,49.048125957107,Missing,Missing,Missing,Missing,Missing,95256.0,frépillon,toilets,toilettes_erp,Missing,POINT (2.20164327142242 49.048125957107),10982
2179,2.20164327142242,49.048125957107,Missing,Missing,Missing,Missing,Missing,95256.0,frépillon,toilets,toilettes_erp,Missing,POINT (2.20164327142242 49.048125957107),10983
2180,2.43351422182105,48.9894048316841,station service e. leclerc,Missing,Missing,Missing,Missing,95277.0,gonesse,toilets,toilettes_erp,Missing,POINT (2.43351422182105 48.9894048316841),14013
2180,2.43351422182105,48.9894048316841,station service e. leclerc,Missing,Missing,Missing,Missing,95277.0,gonesse,toilets,toilettes_erp,Missing,POINT (2.43351422182105 48.9894048316841),14139
2180,2.43351422182105,48.9894048316841,station service e. leclerc,Missing,Missing,Missing,Missing,95277.0,gonesse,toilets,toilettes_erp,Missing,POINT (2.43351422182105 48.9894048316841),14140
2180,2.43351422182105,48.9894048316841,station service e. leclerc,Missing,Missing,Missing,Missing,95277.0,gonesse,toilets,toilettes_erp,Missing,POINT (2.43351422182105 48.9894048316841),14265
2181,2.04171677830085,48.9559252810077,station service e. leclerc,Missing,Missing,Missing,Missing,78123.0,carrières-sous-poissy,toilets,toilettes_erp,Missing,POINT (2.04171677830085 48.9559252810077),8598
2181,2.04171677830085,48.9559252810077,station service e. leclerc,Missing,Missing,Missing,Missing,78123.0,carrières-sous-poissy,toilets,toilettes_erp,Missing,POINT (2.04171677830085 48.9559252810077),8599
2181,2.04171677830085,48.9559252810077,station service e. leclerc,Missing,Missing,Missing,Missing,78123.0,carrières-sous-poissy,toilets,toilettes_erp,Missing,POINT (2.04171677830085 48.9559252810077),8724
2181,2.04171677830085,48.9559252810077,station service e. leclerc,Missing,Missing,Missing,Missing,78123.0,carrières-sous-poissy,toilets,toilettes_erp,Missing,POINT (2.04171677830085 48.9559252810077),8725
2181,2.04171677830085,48.9559252810077,station service e. leclerc,Missing,Missing,Missing,Missing,78123.0,carrières-sous-poissy,toilets,toilettes_erp,Missing,POINT (2.04171677830085 48.9559252810077),8851
2182,2.53712761027237,49.009340387156,relais total de roissy 1,Missing,Missing,Missing,Missing,95527.0,roissy-en-france,toilets,toilettes_erp,Missing,POINT (2.53712761027237 49.009340387156),15522
2182,2.53712761027237,49.009340387156,relais total de roissy 1,Missing,Missing,Missing,Missing,95527.0,roissy-en-france,toilets,toilettes_erp,Missing,POINT (2.53712761027237 49.009340387156),15523
2182,2.53712761027237,49.009340387156,relais total de roissy 1,Missing,Missing,Missing,Missing,95527.0,roissy-en-france,toilets,toilettes_erp,Missing,POINT (2.53712761027237 49.009340387156),15648
2182,2.53712761027237,49.009340387156,relais total de roissy 1,Missing,Missing,Missing,Missing,95527.0,roissy-en-france,toilets,toilettes_erp,Missing,POINT (2.53712761027237 49.009340387156),15649
2182,2.53712761027237,49.009340387156,relais total de roissy 1,Missing,Missing,Missing,Missing,95527.0,roissy-en-france,toilets,toilettes_erp,Missing,POINT (2.53712761027237 49.009340387156),15775
2183,2.15691350548016,48.4257601426726,Missing,Missing,Missing,Missing,Missing,91223.0,étampes,toilets,toilettes_publiques,Missing,POINT (2.15691350548016 48.4257601426726),10170
2183,2.15691350548016,48.4257601426726,Missing,Missing,Missing,Missing,Missing,91223.0,étampes,toilets,toilettes_publiques,Missing,POINT (2.15691350548016 48.4257601426726),10295
2183,2.15691350548016,48.4257601426726,Missing,Missing,Missing,Missing,Missing,91223.0,étampes,toilets,toilettes_publiques,Missing,POINT (2.15691350548016 48.4257601426726),10296
2183,2.15691350548016,48.4257601426726,Missing,Missing,Missing,Missing,Missing,91223.0,étampes,toilets,toilettes_publiques,Missing,POINT (2.15691350548016 48.4257601426726),10421
2183,2.15691350548016,48.4257601426726,Missing,Missing,Missing,Missing,Missing,91223.0,étampes,toilets,toilettes_publiques,Missing,POINT (2.15691350548016 48.4257601426726),10422
2184,2.28707115521117,48.8516812587366,Missing,Missing,Missing,Missing,Missing,75056.0,paris,toilets,toilettes_publiques,Missing,POINT (2.28707115521117 48.8516812587366),12012
2184,2.28707115521117,48.8516812587366,Missing,Missing,Missing,Missing,Missing,75056.0,paris,toilets,toilettes_publiques,Missing,POINT (2.28707115521117 48.8516812587366),12013
2184,2.28707115521117,48.8516812587366,Missing,Missing,Missing,Missing,Missing,75056.0,paris,toilets,toilettes_publiques,Missing,POINT (2.28707115521117 48.8516812587366),12138
2184,2.28707115521117,48.8516812587366,Missing,Missing,Missing,Missing,Missing,75056.0,paris,toilets,toilettes_publiques,Missing,POINT (2.28707115521117 48.8516812587366),12139
2184,2.28707115521117,48.8516812587366,Missing,Missing,Missing,Missing,Missing,75056.0,paris,toilets,toilettes_publiques,Missing,POINT (2.28707115521117 48.8516812587366),12264
2184,2.28707115521117,48.8516812587366,Missing,Missing,Missing,Missing,Missing,75056.0,paris,toilets,toilettes_publiques,Missing,POINT (2.28707115521117 48.8516812587366),12265
2185,2.28712270527882,48.85170365917,Missing,Missing,Missing,Missing,Missing,75056.0,paris,toilets,toilettes_publiques,Missing,POINT (2.28712270527882 48.85170365917),12012
2185,2.28712270527882,48.85170365917,Missing,Missing,Missing,Missing,Missing,75056.0,paris,toilets,toilettes_publiques,Missing,POINT (2.28712270527882 48.85170365917),12013
2185,2.28712270527882,48.85170365917,Missing,Missing,Missing,Missing,Missing,75056.0,paris,toilets,toilettes_publiques,Missing,POINT (2.28712270527882 48.85170365917),12138
2185,2.28712270527882,48.85170365917,Missing,Missing,Missing,Missing,Missing,75056.0,paris,toilets,toilettes_publiques,Missing,POINT (2.28712270527882 48.85170365917),12139
